"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.222717989786601","0.174547564417963","-0.0112045831627008","-0.00846774402262243","-0.00322996390509511","-0.00107505995023932","0.205421648460081","0.157739195452677","-0.00320287056306329","-0.00630004300908363","0.0023540829017828","-0.000582541985030655","0.0107625947654841","0.0121034347532214","-0.00128455866282629","-0.000718547395713646","-0.00167019362501051","-0.00114923028163137","400","30%"
"t = 0.247302270059656","0.229138681396875","0.17786515541236","-0.0108356881323189","-0.00811103902223502","-0.00264817227509572","-0.000528455579114956","0.213392563676877","0.162621902480596","-0.0034366672534481","-0.00659322511668643","0.00245983028190609","-0.000540110783610511","0.0102261637325397","0.0118344158545769","-0.00109013558789486","-0.000475417389341294","-0.00152236846454294","-0.000957373993474413","400","30%"
"t = 0.257560759222191","0.234966757389129","0.180767239083513","-0.0108426724466493","-0.00811007495796736","-0.0001407539183671","0.00190011679708745","0.220712501350921","0.167029538511514","-0.00395099512732459","-0.00714278369151157","0.00212790309149517","-0.000705051548791369","0.00914412072936289","0.0114089500837033","-0.00111950853850034","-0.00045332162522066","0.0052422158611992","0.00587397472798357","400","30%"
"t = 0.267819248384725","0.240673292057609","0.183125491802221","-0.0105683702868172","-0.00789311769390397","0.00197935033406492","0.00389132486934871","0.227844451127129","0.170824186895588","-0.00441479917237677","-0.00761970438851298","0.00203089800396636","-0.000645303251667699","0.00876191211587724","0.011101878238872","-0.000877854492623053","-0.000164061045810087","0.0135268062343387","0.0142176537558439","400","30%"
"t = 0.278077737547259","0.245974448863009","0.185065456427115","-0.0106450284954325","-0.00801637150941519","0.00496227077974948","0.00670796687525434","0.234497744710537","0.174125139204055","-0.0050916587868038","-0.00830588836235934","0.00330919251467088","0.000838263615499762","0.0083647005185287","0.0108192947788246","-0.000671594719415072","9.02924968592784e-05","0.0221447312109102","0.0228806667963533","400","30%"
"t = 0.288336226709793","0.250817308431275","0.186508084162656","-0.010249254902698","-0.00768902998599811","0.0075577123774565","0.00918578781331272","0.240611890447744","0.176846733003459","-0.00527907670318615","-0.00845295201252291","0.00509336135933237","0.00280734255844912","0.00787549146706388","0.0105070291502051","-0.000421383806156657","0.000381784993010096","0.0299266644595752","0.0306969648804556","400","30%"
"t = 0.298594715872328","0.255142452722382","0.187441241143199","-0.00935948919148028","-0.00685927646500514","0.0101537263008829","0.0116685399797479","0.24612628594388","0.178972902415335","-0.00492064046156533","-0.00800227119575167","0.00732632572592552","0.00518863433184436","0.0071939776411679","0.00994259808504976","-0.000394108873474542","0.000441930052827336","0.0369655749140094","0.0377604166047019","400","30%"
"t = 0.308853205034862","0.259025164810552","0.187866736407091","-0.00917969063151923","-0.00668194677157725","0.0119033934320086","0.0133493577800815","0.251113714981258","0.180502650827055","-0.00515115476924215","-0.00810791543697793","0.0089239794888741","0.00696325928623951","0.00656074380945006","0.00943847569346159","-0.000319507266329004","0.00055291117228297","0.044179829924588","0.0450008171407491","400","30%"
"t = 0.319111694197396","0.262483197048139","0.187754887952304","-0.00933941295539598","-0.00688895768242139","0.0131135457781087","0.0145050376500213","0.255589142727114","0.181405439237415","-0.00560838829288674","-0.00848954227225811","0.0102215637255122","0.00839908048308968","0.00610486667968939","0.00914486172682145","-9.46849687221648e-05","0.000810221571148638","0.0509907577282566","0.0518356606722661","400","30%"
"t = 0.329370183359931","0.265401724919049","0.187138281991771","-0.00942643465481378","-0.00703917857803656","0.0143971886653304","0.0156798539816871","0.25943734070362","0.181713017414286","-0.00607765011737172","-0.00885633162609976","0.011613315909729","0.00990166283526745","0.0055091087839284","0.00870448355810135","4.83521322614331e-05","0.000981538058700258","0.0575420645127222","0.0584022525862753","400","30%"
