"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.497423894309699","0.0628084029791693","0.105207526176806","0.125431775217748","0.120372323940333","0.125431775217748","0.120372323940333","0.0537829807704708","0.082612659597255","0.0857402652705069","0.0889574992519994","0.0857402652705069","0.0889574992519994","0.0263775179796659","0.0265397875396595","0.0309658602749072","0.0311813565453794","0.0309658602749072","0.0311813565453794","100","0%"
"t = 0.520605609033673","0.0652141428900097","0.108662128444831","0.127229197036775","0.122152474800214","0.127229197036775","0.122152474800214","0.0562255561783109","0.0875866569413424","0.0899583714317441","0.0937562847612961","0.0899583714317441","0.0937562847612961","0.027856095525597","0.0282485519301267","0.0323218958089018","0.032552201567276","0.0323218958089018","0.032552201567276","100","0%"
"t = 0.543787323757646","0.0675769990996327","0.111338678147289","0.130429765750977","0.125030253919327","0.130429765750977","0.125030253919327","0.0585543770429208","0.0919508803628417","0.0933814467724417","0.0977171866701763","0.0933814467724417","0.0977171866701763","0.0290199692444795","0.0297758168025363","0.0338779129013937","0.0341218395445491","0.0338779129013937","0.0341218395445491","100","0%"
"t = 0.56696903848162","0.0694478507445973","0.113695436657992","0.134372621624393","0.128147242627346","0.134372621624393","0.128147242627346","0.0604918697337654","0.0965059857262765","0.0954225069193966","0.100475834025705","0.0954225069193966","0.100475834025705","0.0301887758041991","0.0312435744099418","0.0350442938561547","0.0352987972328248","0.0350442938561547","0.0352987972328248","100","0%"
"t = 0.590150753205593","0.0718911797418482","0.116001374558727","0.136483217297931","0.129965950925588","0.136483217297931","0.129965950925588","0.063197582058036","0.101638465996125","0.100344491453645","0.106042664329213","0.100344491453645","0.106042664329213","0.0315558354703842","0.0329056824640883","0.036655728856509","0.036929672170111","0.036655728856509","0.036929672170111","100","0%"
"t = 0.613332467929567","0.073782102671188","0.117430377456304","0.137617116112722","0.131035344239043","0.137617116112722","0.131035344239043","0.0651689996960811","0.1057267582097","0.102669028904691","0.108847515036954","0.102669028904691","0.108847515036954","0.0322094291513818","0.0339900423783402","0.037090354467629","0.037404770843772","0.037090354467629","0.037404770843772","100","0%"
"t = 0.63651418265354","0.0760208686613688","0.118865994168876","0.138751196431877","0.131923863339824","0.138751196431877","0.131923863339824","0.0675660463357114","0.110390016629334","0.10505895545978","0.111992108497292","0.10505895545978","0.111992108497292","0.0330430470700833","0.0352182867254861","0.0377986820408005","0.0381203896822238","0.0377986820408005","0.0381203896822238","100","0%"
"t = 0.659695897377513","0.0780340374895202","0.119646818502721","0.14018597441492","0.13313276387318","0.14018597441492","0.13313276387318","0.0698846251684105","0.114691359189207","0.108654011380635","0.116254211223715","0.108654011380635","0.116254211223715","0.0337891979662715","0.0364047664868985","0.0386538112886259","0.038969719705483","0.0386538112886259","0.038969719705483","100","0%"
"t = 0.682877612101487","0.0798468506705707","0.120108755126325","0.140497013653866","0.133378549184733","0.140497013653866","0.133378549184733","0.0721768032359062","0.118984317650642","0.111241820047784","0.119325966291172","0.111241820047784","0.119325966291172","0.0347384798403367","0.0377823367914127","0.039362685582485","0.0396920829388147","0.039362685582485","0.0396920829388147","100","0%"
"t = 0.70605932682546","0.0816524753065356","0.120485543672449","0.143153664227519","0.135721076530024","0.143153664227519","0.135721076530024","0.0747254879856816","0.123777549511073","0.116890935747361","0.12631910475811","0.116890935747361","0.12631910475811","0.0358543828268055","0.0392640940811478","0.0402739108847209","0.0407040840250278","0.0402739108847209","0.0407040840250278","100","0%"
