"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.251621815141632","0.20373071923294","0.0230712296174779","0.0224140126346658","0.0230712296174779","0.0224140126346658","0.233303109917862","0.18681347945383","0.0173022527991873","0.0182349700916099","0.0173022527991873","0.0182349700916099","0.00915211069924326","0.0110415113447385","0.00598945978735851","0.00598459426254723","0.00598945978735851","0.00598459426254723","1600","0%"
"t = 0.247302270059656","0.25993510011948","0.208802646149957","0.023476780929949","0.0228049294899266","0.023476780929949","0.0228049294899266","0.243131942683787","0.193452515335603","0.0180934402939259","0.0190073285077405","0.0180934402939259","0.0190073285077405","0.00878573632248453","0.0107192591300337","0.00623206421291172","0.00621410291390783","0.00623206421291172","0.00621410291390783","1600","0%"
"t = 0.257560759222191","0.268014876263524","0.213480325258285","0.0242092931751816","0.0235103559270428","0.0242092931751816","0.0235103559270428","0.252672209251773","0.199638784746964","0.0192366681359173","0.0202153281361336","0.0192366681359173","0.0202153281361336","0.00854337095055259","0.0105467866182722","0.00623252907418849","0.0062214596286073","0.00623252907418849","0.0062214596286073","1600","0%"
"t = 0.267819248384725","0.275654145965521","0.217696208681842","0.0244565260928479","0.0237791395264432","0.0244565260928479","0.0237791395264432","0.261709777376904","0.205295424241648","0.0199588829710233","0.0209637410619246","0.0199588829710233","0.0209637410619246","0.00830801366259042","0.0102678660469344","0.00634230299099879","0.00634069326719986","0.00634230299099879","0.00634069326719986","1600","0%"
"t = 0.278077737547259","0.282858593542463","0.221430058136463","0.024671891534414","0.0240442685120914","0.024671891534414","0.0240442685120914","0.270244020730897","0.210394771781631","0.0205660282235486","0.0214956106810907","0.0205660282235486","0.0214956106810907","0.0080175690072345","0.00997081113992944","0.00646259002849051","0.00646280547153841","0.00646259002849051","0.00646280547153841","1600","0%"
"t = 0.288336226709793","0.289626662000088","0.224649943883375","0.025154907901237","0.024588440708189","0.025154907901237","0.024588440708189","0.278267671992603","0.214899197977025","0.0214764475585519","0.0224005908261491","0.0214764475585519","0.0224005908261491","0.00784723193706852","0.00972799956291134","0.00662848313751377","0.00662640232319666","0.00662848313751377","0.00662640232319666","1600","0%"
"t = 0.298594715872328","0.296035057349493","0.22742732039055","0.0257322448137191","0.0251553260451162","0.0257322448137191","0.0251553260451162","0.285853222745565","0.218876311167894","0.0224347959450199","0.0233673018053349","0.0224347959450199","0.0233673018053349","0.00768109753188955","0.00950549040063388","0.00675632605089635","0.00673651825405995","0.00675632605089635","0.00673651825405995","1600","0%"
"t = 0.308853205034862","0.301954394134265","0.22967334514529","0.0261001373676538","0.0255539797566318","0.0261001373676538","0.0255539797566318","0.292870499994829","0.222234454539963","0.0232098875252152","0.0241504123725078","0.0232098875252152","0.0241504123725078","0.00764535486680998","0.00931051052767402","0.00704500273669862","0.00702952945816327","0.00704500273669862","0.00702952945816327","1600","0%"
"t = 0.319111694197396","0.307455976177712","0.231429360865849","0.026622833564849","0.0260692293292801","0.026622833564849","0.0260692293292801","0.29938938271199","0.225013824004699","0.0240715401420736","0.0249891659641923","0.0240715401420736","0.0249891659641923","0.00763159848178976","0.00915811175591993","0.0071812408503493","0.007162564373021","0.0071812408503493","0.007162564373021","1600","0%"
"t = 0.329370183359931","0.312486775795254","0.232659018885432","0.0269010165637196","0.0263549173545326","0.0269010165637196","0.0263549173545326","0.305357251159285","0.227177968695662","0.0246769946407752","0.0255821790611019","0.0246769946407752","0.0255821790611019","0.0076432350556645","0.00896910034536602","0.00734340211675016","0.00733300011919085","0.00734340211675016","0.00733300011919085","1600","0%"
"t = 0.339628672522465","0.317173858210027","0.233414711509653","0.0271598670463115","0.0266391328943609","0.0271598670463115","0.0266391328943609","0.310903392554857","0.228780561542968","0.0252518979587394","0.0261371951489431","0.0252518979587394","0.0261371951489431","0.00775245573437294","0.00898515495285908","0.00765725752072364","0.0076671623032231","0.00765725752072364","0.0076671623032231","1600","0%"
