"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.648920970271713","0.0461443796845635","0.0515028715802124","0.0916430967681017","0.090337672841717","0.094150636323195","0.0929811532960743","0.0448135571318451","0.0487677709316688","0.0763415435503504","0.0782005916254567","0.0831048746666061","0.0849676742302772","0.0236991476871871","0.0230837283024114","0.0251842199226271","0.0252076382376792","0.0294694797617151","0.0296350397188966","100","10%"
"t = 0.662355355152468","0.0490076189125722","0.0541382063932575","0.0932832165031009","0.0919685889083293","0.0979573449063499","0.096728950293214","0.0476832091804861","0.0515036224036841","0.0787507183493099","0.0807608938236033","0.0873979524635543","0.0893833752048133","0.024413132454356","0.0238057788133372","0.0261561858941122","0.0261817743140779","0.0305806578979224","0.0307762261725594","100","10%"
"t = 0.675789740033223","0.0517528183614859","0.0569257776255132","0.0965060170401462","0.0950030843458407","0.100765897813106","0.0994169106438557","0.0504424061561519","0.0543951656725446","0.0819888488922619","0.0841693462001846","0.090559957813166","0.0927103812221034","0.0253899207461299","0.0248269407959426","0.0271712659409392","0.0271905641023121","0.0318436285516876","0.0320706517889425","100","10%"
"t = 0.689224124913979","0.0549108230167886","0.0597176602304015","0.100307392488541","0.0987093174895034","0.103675655687624","0.102251170433982","0.0536295565053986","0.0573845984592054","0.087036485358147","0.0893095732172352","0.0945150716055082","0.0967084694328653","0.0263446940048638","0.0257530337836078","0.0277354586518148","0.0277499152743255","0.033010761677481","0.0332844424976081","100","10%"
"t = 0.702658509794734","0.0580144609473298","0.0624031433301307","0.102336874835111","0.100773181032149","0.104835326896069","0.103399920834779","0.0567945324053843","0.0603062408995841","0.0900573331432462","0.0924331329144171","0.0965589307870683","0.0987358236650799","0.0271572860374419","0.0266754183225293","0.0287810427831609","0.0288143299085195","0.0343080598345047","0.0346076464980574","100","10%"
"t = 0.716092894675489","0.0611746170821045","0.0651311914143166","0.103999357053233","0.102313681272809","0.10545748470226","0.103907389833584","0.0600264197137836","0.0632657023030974","0.092699609773638","0.0950740947857054","0.0978197484843894","0.0999155207965988","0.0278495156439358","0.027486866748809","0.029543430016271","0.0295721722933356","0.035378923258967","0.0356994611965521","100","10%"
"t = 0.729527279556244","0.0640654149817598","0.0678809754481689","0.103926565309801","0.102224927319242","0.105657826106849","0.104066097715528","0.0630054875149225","0.0662657467315797","0.0938578265820609","0.0963287083771073","0.0990087649228039","0.10112967872581","0.0284501328995088","0.0281252542569468","0.0297956994686202","0.0298188277351267","0.0363890689509184","0.0367338538205216","100","10%"
"t = 0.742961664436999","0.0668310749868063","0.0706145711345731","0.106233188980215","0.104600350476744","0.108327449005322","0.10691926879419","0.0658891822789271","0.0692056615007851","0.0968652523050995","0.0995781068757263","0.102376283502886","0.104771968252542","0.0294093002003108","0.0290343231153553","0.0308142444712348","0.0308487948853673","0.0376439959764985","0.0380442565255408","100","10%"
"t = 0.756396049317755","0.0698971897369247","0.0733783618029198","0.108250914692755","0.106493030002119","0.111736203044667","0.110075001850331","0.0690153610428094","0.0723303140673648","0.099561575221594","0.102359041540776","0.106262428965383","0.108666130538494","0.0300988311112099","0.0298201913592145","0.0316239074755473","0.0316526636474502","0.0386814923767434","0.0391184110078023","100","10%"
"t = 0.76983043419851","0.0728400453809289","0.0760732725031886","0.108945840593952","0.107014491299326","0.112432226549888","0.110679994317959","0.0721214484718858","0.075427283703097","0.101270209235452","0.104125808489426","0.107819888568135","0.110213229003402","0.0307975498070127","0.0305874406362866","0.0321711128978375","0.0321893134824556","0.0401341411288149","0.0406357688088112","100","10%"
"t = 0.783264819079265","0.0758913149957456","0.0790859856462862","0.112320664903066","0.110427864464592","0.115340721339982","0.113506859945142","0.0753249575624757","0.0788169165965703","0.105019275250947","0.108155038190826","0.11102700753888","0.113530887969883","0.0318765673546535","0.0317771795859096","0.0332549308284926","0.033282791662308","0.0416034140959727","0.0421328691721574","100","10%"
"t = 0.79669920396002","0.0785437969492069","0.0817124816737806","0.115480355547904","0.113440695760319","0.118286818621907","0.116283948277242","0.0781085112490642","0.0818462062564634","0.10877638126647","0.111994734419754","0.11447384063848","0.116978318436117","0.0326984842803122","0.0328147033500143","0.034266290772887","0.0343103254748272","0.0430979641610556","0.0436782546926488","100","10%"
