"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.497423894309699","0.0301462642478509","0.0730379062103602","0.0575573299691339","0.0557645767510055","0.0571432600151419","0.0553508861575155","0.0256309034824046","0.0538582386529128","0.041742755440586","0.0438504679560392","0.041450078683831","0.0435031651289076","0.013092039580553","0.0156050666001197","0.0145549133546537","0.0146029058025174","0.0145518922502461","0.0145977233630633","400","10%"
"t = 0.520605609033673","0.0312824326011096","0.0755848470292682","0.0581340144017632","0.0562958033813443","0.0578568367314851","0.0561097886642853","0.026772765976956","0.0575743792533449","0.0430648013649177","0.0454146571217462","0.0434071864563792","0.0457267982672391","0.0137000664543945","0.0165553463884326","0.0152813616690841","0.0153389786511762","0.0154394026213192","0.0155896722429153","400","10%"
"t = 0.543787323757646","0.0324805883264949","0.0775797200523488","0.0590167758079053","0.0570340946409756","0.059107613426121","0.0573136848800708","0.0279131418207984","0.0610163774028676","0.0442487922694714","0.0467898226675026","0.0452379432695331","0.0478013404418181","0.014309677233196","0.0175392056980352","0.0160251003633423","0.0160852603550559","0.0167746729140028","0.0170555262393443","400","10%"
"t = 0.56696903848162","0.0335841488678407","0.079798064639449","0.0603872872234293","0.0581944632022805","0.0607906971877389","0.0588699376347333","0.0289595771373452","0.0649491277283988","0.0458059289803619","0.0488030814500261","0.0475709253933763","0.0506277976919247","0.0147841320778973","0.018280455941971","0.0164168513842939","0.0164788164269302","0.0179252740858624","0.0183623597120114","400","10%"
"t = 0.590150753205593","0.0345508117651302","0.0814676757183082","0.061865375424584","0.0595282522723796","0.0624242704691923","0.0604240257071211","0.0299709895312849","0.0687534484198155","0.0475123387354283","0.0507689805913193","0.0496690323160004","0.0529521315312161","0.0154378439071036","0.0192079703781856","0.0171359110508088","0.0172070076839831","0.0196667599091091","0.0202613462175341","400","10%"
"t = 0.613332467929567","0.0357142369127496","0.0828438594767242","0.0632285818101299","0.0607577529491887","0.0641280121982999","0.062123704616756","0.0311818833021673","0.0726022655641114","0.0492132858904735","0.0529757921412874","0.0521858452015757","0.0559184436585865","0.016026592119632","0.0201011842902896","0.0177783467495162","0.0178598999041383","0.0213320116973927","0.0221272103571151","400","10%"
"t = 0.63651418265354","0.036614195196459","0.0842152738882418","0.0649851050613734","0.0622585261962484","0.0661198381368013","0.063982155783496","0.0322663854700131","0.0768565536650746","0.0510872698774225","0.0554848367438233","0.0545082798490091","0.0587868393730355","0.0166909861705683","0.0208269161054014","0.0185012285263257","0.0186062734669403","0.0232159397792411","0.0242089452827407","400","10%"
"t = 0.659695897377513","0.0374411890340185","0.0850911999616303","0.0659165137100235","0.0631022173217619","0.0670739042071151","0.0650102699839777","0.03315834753186","0.0807805470117084","0.0525800630109538","0.0573166462236378","0.0561969713879409","0.0606789790133272","0.0172726592530868","0.0215572802914465","0.0192301458318344","0.0193490992914031","0.0252898526073884","0.0264812956883085","400","10%"
"t = 0.682877612101487","0.0381328499088164","0.0857275702513635","0.0671824102702688","0.0641026826976346","0.0684918578354541","0.0664155397135869","0.0340139627472686","0.0847613087399805","0.0541148329210832","0.0594276749650566","0.0582149926135104","0.063053032123052","0.0177208324778018","0.0221354002510842","0.0196166653696191","0.0197691332364831","0.0269340194147825","0.0283785688419791","400","10%"
"t = 0.70605932682546","0.0390266470904944","0.0857989640939584","0.0680012985872578","0.0648320803296198","0.0685942019421901","0.0666697004281127","0.0351957534618447","0.0884191214598826","0.0557675874836218","0.0615783614986389","0.0592050108926306","0.0642153119395127","0.0183670058757272","0.0229448479280595","0.0200979139030865","0.0202731880164541","0.0286956070913103","0.03038689438421","400","10%"
"t = 0.729241041549434","0.0398198550158114","0.0855794421461757","0.0691114723208023","0.0658299886304604","0.0699489724106552","0.0681617659242834","0.036184340179403","0.0918592036444228","0.0577233963540972","0.0642463854290405","0.0613262159113116","0.0667109385929932","0.0187934994521858","0.0235454951590321","0.0205252282382539","0.0207068845138795","0.0302620217525286","0.0322069873399958","400","10%"
"t = 0.752422756273407","0.0408380036682521","0.0854607424983464","0.0699784505710065","0.0663942494069884","0.0706885922673669","0.0689180760609572","0.0374970372653708","0.0957458772996606","0.0596720761343001","0.0669280359055781","0.0632918292932448","0.0689821142035928","0.019348580557838","0.0240768820587396","0.0210364118495269","0.0212675143647881","0.0321684132597657","0.0344263758066826","400","10%"
"t = 0.775604470997381","0.0415653118136973","0.0849919331746607","0.0718395038410784","0.0679383642237481","0.0728942842735862","0.0710907963267017","0.0385923966782777","0.0993875741414797","0.0621591147791372","0.070076973421701","0.0661439344831957","0.0721704330277247","0.0197877507909796","0.0245403257566207","0.0213734153322006","0.0216390457693726","0.0337912144557585","0.036339187571299","400","10%"
"t = 0.798786185721354","0.0423086701446784","0.084279402168156","0.0722313902514744","0.0682121900135229","0.0738052391844992","0.0721189954447845","0.0396838322083294","0.102797574216899","0.0633635368466577","0.0719597805158281","0.0678558276386825","0.0742340984817614","0.0199783392955046","0.0247818425048815","0.0217533426744175","0.0220188307648394","0.0353129487450068","0.0381637841490673","400","10%"
"t = 0.821967900445328","0.0429649358027099","0.0833501978502155","0.0725781688324463","0.0686324499236173","0.0746323056491687","0.0732214084524978","0.0406605270368549","0.10605017603462","0.0649207751893606","0.0739397530619365","0.0695632671283799","0.0760390797222764","0.0202309039894056","0.0249588702351492","0.0219873908324069","0.0223214105059708","0.0368483033972601","0.0400416386180447","400","10%"
"t = 0.845149615169301","0.0436912559840144","0.0821571302885929","0.074032971371696","0.0700052779341535","0.0761920066559488","0.0749536515640209","0.0419150309048791","0.109108425571659","0.0675797505945344","0.0775194985769844","0.072255466537843","0.0790216565644733","0.0205662898716812","0.0252177047865714","0.0221951469279944","0.0226156660028122","0.0383348215708676","0.0419153065058163","400","10%"
"t = 0.868331329893275","0.0442448152712229","0.0804304519105893","0.073929038636925","0.0699009900504907","0.0767410546583924","0.0758085832273706","0.0430271972556242","0.111368196936946","0.0688240404987106","0.0792988824051541","0.0738356005434979","0.0806040191920831","0.0207189685369089","0.0255082164853362","0.0224447142082532","0.0228522772246058","0.0395554075627936","0.0435057948539139","400","10%"
"t = 0.891513044617248","0.0448810107299466","0.0787662219520347","0.0733357397284271","0.0696723347427785","0.0764006464208431","0.0761447831690431","0.0442898567289498","0.11371445440851","0.0695668198959243","0.0802889845378412","0.0744029635105193","0.0807480997904772","0.0210794525625559","0.025774760629843","0.0228681868576829","0.0233826014511718","0.0414093586780674","0.045709020902588","400","10%"
"t = 0.914694759341222","0.0453300681586946","0.0766701078976073","0.0728703353253425","0.0693967534332064","0.0759248820056431","0.076178280699755","0.0453795530711414","0.115216239073715","0.070371472489885","0.0813864248741131","0.0747317514183567","0.0806477273460619","0.0214823777302482","0.0262080372881711","0.023208717413392","0.0236950904618699","0.0425270895474987","0.0471832692502056","400","10%"
"t = 0.937876474065195","0.0456528376269533","0.0744920658821003","0.0733060470092465","0.0697924595648164","0.076650785790631","0.0771642784305235","0.0463206810709096","0.116440712208697","0.0722388106103574","0.0839626267918282","0.0765829878676188","0.0824834272284136","0.0218952512930996","0.0266224897381493","0.0234675218523842","0.0239318116822092","0.0434769444067857","0.0485284129775014","400","10%"
"t = 0.961058188789168","0.046180472398418","0.0726499661650505","0.0727340032400236","0.0691103757047408","0.0758401569558491","0.0767566963241733","0.0476323651497277","0.118081446675901","0.0727047979459244","0.0852984218460267","0.0767192564283479","0.0824789626894443","0.0223954951617964","0.0268852402961283","0.0241046603364016","0.0246371833830969","0.0449655218798666","0.0504522998699559","400","10%"
"t = 0.984239903513142","0.046379667652944","0.0705753452316801","0.0719088966839457","0.068228562101367","0.0754475590642084","0.0768143343171041","0.0486259873928911","0.119107124652468","0.0732410793502993","0.0862567722209013","0.0772914145229383","0.0825699632230238","0.0227883431305937","0.0270759036365196","0.024504209045427","0.0251390974499647","0.0462605249608519","0.0521924578610701","400","10%"
"t = 1.00742161823712","0.0464143958482946","0.0683666890777176","0.0713179761706774","0.0677461156733185","0.0755986671072467","0.077427219220786","0.0494971016695791","0.119623614260071","0.0740775511102577","0.0875291556806635","0.0784746794428156","0.0833274577647109","0.0233087562031951","0.0273747368065424","0.0249285014868199","0.0256718468975041","0.0476400309333123","0.0540025207026074","400","10%"
"t = 1.03060333296109","0.0467259204331431","0.0662620984008953","0.0710232659050569","0.0675258795027097","0.075859205364554","0.0780783866369133","0.0506385213918279","0.119874232074088","0.0753104186622222","0.0894083994372047","0.0798566854272378","0.0844891382907015","0.0231782953251212","0.0271226213904325","0.0247136043386068","0.0255126058745343","0.0482448290277712","0.0550837197085301","400","10%"
"t = 1.05378504768506","0.0469325833856637","0.0642596291050842","0.0707563287138395","0.0675363904328139","0.0761015236800498","0.078798264319582","0.0517135454355946","0.119911960807059","0.0765887956402951","0.0910491642584457","0.0811649274630722","0.0854227974126373","0.0233849324661263","0.0270686403377378","0.0247516670838637","0.0256940816374982","0.0490409401817398","0.0563586378030838","400","10%"
"t = 1.07696676240904","0.047143356802079","0.0623940079713835","0.0699666462508245","0.066839455205089","0.0759084866563412","0.0789874810666526","0.0529797380985146","0.119997323010645","0.0772386565246776","0.0924514812652222","0.0821493169360227","0.0863605418839233","0.0238370112006438","0.0271228452667033","0.0252014045209784","0.0264778461845854","0.0504436168704999","0.0582791151739414","400","10%"
"t = 1.10014847713301","0.0472920524170185","0.0604441328562408","0.068950188204926","0.0661470784084966","0.0760664266808662","0.0796200554788619","0.0541727979005259","0.119302282550631","0.0777840051688286","0.0933131496181681","0.08347760645459","0.0872216916820236","0.023912540849341","0.0270014067065287","0.0252185364092797","0.026709369678755","0.051426131599022","0.0597664125010742","400","10%"
"t = 1.12333019185698","0.0472561453057658","0.0584822901100037","0.0688013106387605","0.0661981613831938","0.0768691117828627","0.0806682236955436","0.0551419828289147","0.118014701938182","0.0791359106763682","0.0948064138345519","0.085559885303928","0.0887368773682829","0.0241966291297252","0.0270796577659367","0.025578813895451","0.0272117855053147","0.0522481886408987","0.061061584049122","400","10%"
"t = 1.14651190658096","0.0471855287381553","0.0566558750491095","0.0674487695953877","0.065105791489326","0.076037629455499","0.0802979597726672","0.0560454837286459","0.116383332041998","0.0789304489521277","0.0948311798070886","0.0855374899000017","0.0880003117570644","0.0243029793155188","0.0269570997461406","0.0256713031791916","0.0274847106058859","0.0530369536397736","0.0623530959710023","400","10%"
"t = 1.16969362130493","0.0470764682653656","0.0548976656171848","0.0673288985502183","0.0651902340499036","0.0768869083572881","0.0814598281917615","0.0569167229119854","0.114231179548196","0.0803307614397831","0.0962112949631892","0.0877268794880925","0.0898409281055222","0.0244660647061122","0.0270123559392644","0.0259968186883823","0.0278094514533487","0.0534111152658798","0.0631601698965306","400","10%"
"t = 1.1928753360289","0.0471217293797955","0.0534570142263631","0.0671926136626193","0.06524743899765","0.0779867332356434","0.0827854005466816","0.0580567182859051","0.112127468090148","0.0820074837991311","0.0977242203895496","0.0902654530019971","0.0919683747456844","0.0248997442229522","0.0271696381627739","0.0262317793983428","0.0283029987018211","0.0541572235993401","0.0643662618613845","400","10%"
"t = 1.21605705075288","0.0471849123050373","0.0521370588627411","0.0677792396447313","0.0659168137656185","0.0793017005900307","0.0841659783768044","0.0592257236642307","0.109544495894019","0.084309540557115","0.0995555515144545","0.0930791767348375","0.0943852553143886","0.0251629140008758","0.0272949653334147","0.0263476656406115","0.0285550517687554","0.0543445263260224","0.0650586177861754","400","10%"
"t = 1.23923876547685","0.0469757663754302","0.0509856150242902","0.0677006167141329","0.065890409390212","0.0799289093075872","0.0848571509786871","0.060061497513509","0.106774712510065","0.0857882785676371","0.101358015764329","0.0951349154337601","0.0964601145194688","0.0254984700580499","0.027477533711112","0.0266532805009148","0.0291075633167433","0.0547790212025766","0.0660247822711389","400","10%"
