"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.252002282629657","0.210135016069814","0.124385284279987","0.120222394770814","0.124385284279987","0.120222394770814","0.233217282349655","0.192971424377991","0.0880944262267932","0.091598636846454","0.0880944262267932","0.091598636846454","0.0321932930497106","0.0334371180220612","0.0310806445337559","0.031263268136153","0.0310806445337559","0.031263268136153","100","0%"
"t = 0.247302270059656","0.260215672114029","0.21591953149382","0.124152106781676","0.120187866775968","0.124152106781676","0.120187866775968","0.242893009846485","0.200249263743571","0.0910919858180677","0.0948555066705431","0.0910919858180677","0.0948555066705431","0.0324651968561067","0.0337831310340773","0.031299100402155","0.0314555484298499","0.031299100402155","0.0314555484298499","100","0%"
"t = 0.257560759222191","0.268103291149614","0.221442652817233","0.126399557454097","0.122198566437576","0.126399557454097","0.122198566437576","0.252193825379015","0.207213534963337","0.0943057408363183","0.0985009406582702","0.0943057408363183","0.0985009406582702","0.0330266992463741","0.034426482591494","0.0322964682258243","0.0324357539514712","0.0322964682258243","0.0324357539514712","100","0%"
"t = 0.267819248384725","0.275692985953781","0.226447604748985","0.127852625052274","0.123789707326838","0.127852625052274","0.123789707326838","0.261139798625614","0.213611779158439","0.0991455050371503","0.103685657897141","0.0991455050371503","0.103685657897141","0.033871646049632","0.0353624865048495","0.0330639271335429","0.0332001603347042","0.0330639271335429","0.0332001603347042","100","0%"
"t = 0.278077737547259","0.282814780861364","0.231156723546909","0.130640743752215","0.126381125555071","0.130640743752215","0.126381125555071","0.269562611118113","0.219654082550469","0.102218723949262","0.107136502924862","0.102218723949262","0.107136502924862","0.0343863243603092","0.0358991780547344","0.0339902257148543","0.0341070806398362","0.0339902257148543","0.0341070806398362","100","0%"
"t = 0.288336226709793","0.289647680934533","0.23560019166411","0.130951981753003","0.126971079632927","0.130951981753003","0.126971079632927","0.277610063425257","0.225357243079855","0.105446534702889","0.110616638192277","0.105446534702889","0.110616638192277","0.0347755698251136","0.0363266974200759","0.0346807098389864","0.0347557461594924","0.0346807098389864","0.0347557461594924","100","0%"
"t = 0.298594715872328","0.296030350492211","0.239521757009655","0.132069975060419","0.128268995593511","0.132069975060419","0.128268995593511","0.285146524490036","0.230468799530665","0.109066069996012","0.114544750448545","0.109066069996012","0.114544750448545","0.0356140906786831","0.0371942315433557","0.0356309333506769","0.0357020471638625","0.0356309333506769","0.0357020471638625","100","0%"
"t = 0.308853205034862","0.302159653427695","0.243169218451962","0.134848656989993","0.131084863991248","0.134848656989993","0.131084863991248","0.292332508096947","0.235217682948243","0.11353470775746","0.118980563883092","0.11353470775746","0.118980563883092","0.0362564440066475","0.0378678099582376","0.036662374518382","0.0366937785319523","0.036662374518382","0.0366937785319523","100","0%"
"t = 0.319111694197396","0.307952119832713","0.246409212911873","0.137671408067065","0.134087476546751","0.137671408067065","0.134087476546751","0.299106440436523","0.239493605679322","0.118203320799555","0.123854861763857","0.118203320799555","0.123854861763857","0.037173536156662","0.0388158991770274","0.0377459340712615","0.0377972936588035","0.0377459340712615","0.0377972936588035","100","0%"
"t = 0.329370183359931","0.313082582348121","0.249074166566291","0.139390487501585","0.135866379645603","0.139390487501585","0.135866379645603","0.305139023086698","0.243106654441465","0.121840760239911","0.127659728613307","0.121840760239911","0.127659728613307","0.0378020313386299","0.0394780101906856","0.0383254238069397","0.0383549218006386","0.0383254238069397","0.0383549218006386","100","0%"
"t = 0.339628672522465","0.317474962853788","0.251049217935628","0.140757460653858","0.137296027598623","0.140757460653858","0.137296027598623","0.310363652392535","0.245942366814767","0.125231665006989","0.130874496231734","0.125231665006989","0.130874496231734","0.0387177879682144","0.040413073786912","0.039466420767073","0.0394858602010802","0.039466420767073","0.0394858602010802","100","0%"
"t = 0.349887161684999","0.32169621336229","0.252784211950565","0.142289569390702","0.138864700891123","0.142289569390702","0.138864700891123","0.315350430942274","0.248490336774279","0.128867067269756","0.134200817607783","0.128867067269756","0.134200817607783","0.0394672245428521","0.0412112753860964","0.0401776042881955","0.0402020282777356","0.0401776042881955","0.0402020282777356","100","0%"
"t = 0.360145650847534","0.325239120796565","0.253900685555106","0.141188061613249","0.137874945635369","0.141188061613249","0.137874945635369","0.319594802568922","0.25034860582749","0.129846993666103","0.134951993685427","0.129846993666103","0.134951993685427","0.0402305198708512","0.041989499089349","0.0408141395816977","0.0408264854577402","0.0408141395816977","0.0408264854577402","100","0%"
