"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.648920970271713","0.0349752570530656","0.0130877351996567","0.0222533503854901","0.0220820359231672","0.0264162027845218","0.0263200630026618","0.0338352780275508","0.0124298475629285","0.0205555667210038","0.0208236156798396","0.0257263290320953","0.0258615333359752","0.0063001854870655","0.0060365509614775","0.00618088563967611","0.00617789933889035","0.065894086904542","0.0660739677055383","1600","30%"
"t = 0.662355355152468","0.0370253443999108","0.0138395746608533","0.0228235078829022","0.0226408167287567","0.0271183532061339","0.0270322563012922","0.035929021992225","0.013196235847857","0.0211563856809533","0.0214384009180421","0.0264246545246935","0.0265740935148905","0.00648879770083131","0.00626509129935408","0.0063838032194472","0.00638301460508521","0.0708912367459152","0.0710951762185954","1600","30%"
"t = 0.675789740033223","0.0390756319319121","0.0146073679739067","0.0234191947635414","0.0232309653598193","0.027927681331507","0.027839961699582","0.0380418589277041","0.0139718034724076","0.021781348873306","0.0220989871796933","0.0272420983438278","0.0273906813884882","0.00662465958234038","0.00636976867887147","0.00649739105705411","0.00649794997671228","0.0757801223714374","0.0760087587342363","1600","30%"
"t = 0.689224124913979","0.0411039342326537","0.0153706725713589","0.0242400072574048","0.0240244086014349","0.0291091160005586","0.0290232974005486","0.0401461861732674","0.014775634019251","0.0226259660406854","0.0229657468490232","0.0284455554009679","0.0285912617840678","0.00697658618618904","0.00671266501307735","0.00684789256308188","0.00685325177178622","0.0807209791094677","0.0809792110905771","1600","30%"
"t = 0.702658509794734","0.0431049384330587","0.0161543692475335","0.0252212649813289","0.0249692198023866","0.0299429632784009","0.0298623531050159","0.0422456221395501","0.0156025722491271","0.0236318987030389","0.0239876461749708","0.0293285674603211","0.0295090266811091","0.00715864341543976","0.00689666537808742","0.00702651286192876","0.00702771947210664","0.085370216148501","0.0856611294131791","1600","30%"
"t = 0.716092894675489","0.0450720680210959","0.0169732843068129","0.0258520741220437","0.0255761719619513","0.0306317460462596","0.0305533810774625","0.0443252505213416","0.0164673630527112","0.0243023878756615","0.0246817821630623","0.0300305789057669","0.0301885931074606","0.00738177179038912","0.00707139980421518","0.00724676352729201","0.00724815242063754","0.0898377487377505","0.0901614072876512","1600","30%"
"t = 0.729527279556244","0.0470138382643113","0.0177004049971715","0.0268127043330487","0.0265362545739458","0.0316908448510177","0.031627913066998","0.0463967287506578","0.0172457727082318","0.0252841415629733","0.0257323423297782","0.0311600526291826","0.0313477952899719","0.00758316422628871","0.00729580844603293","0.00746211864913873","0.00746341745373037","0.094090049415389","0.0944483530546764","1600","30%"
"t = 0.742961664436999","0.0489991754397111","0.0184729150773113","0.0269432026914774","0.0266589904951018","0.0323956587903898","0.0323600230657961","0.0485288923153804","0.0180713180725538","0.0254658288723868","0.0259617859941272","0.031894235022991","0.0320690041184197","0.00765577449192644","0.00742541510214492","0.00762302873997163","0.00760274170028271","0.0978615979475131","0.0982549489836645","1600","30%"
"t = 0.756396049317755","0.0507899802659149","0.0192454515922612","0.0275663226105814","0.0272574169761779","0.0333649389980608","0.0333103742011635","0.050480314836102","0.0189069903688704","0.026174918241378","0.0266909708447711","0.0329368155376108","0.0330861650475291","0.00802978209703962","0.00782432189513225","0.00798600841205952","0.00797207771997226","0.101831003312635","0.102262965193641","1600","30%"
"t = 0.76983043419851","0.0525654690672221","0.0200155402547155","0.0280026004515436","0.0276943467140178","0.0340839763245187","0.0340686700257405","0.0524349329092995","0.0197477934576331","0.0267153930123883","0.0272655777083475","0.0337307034779314","0.0338827271057232","0.00820947374937685","0.00796984593898913","0.00813031172233527","0.00812436321499236","0.105389298081273","0.105858021693121","1600","30%"
"t = 0.783264819079265","0.0542081843953892","0.0208175215185891","0.0289525159745393","0.0285703281276825","0.0352487522564924","0.03522905268412","0.054267763250781","0.0206449457145046","0.0277139355497379","0.0282639381204596","0.0349760303672663","0.035076720387731","0.00856001032314039","0.00832003468179549","0.00840166372050185","0.00841525772151508","0.108928344496256","0.10944097898478","1600","30%"
"t = 0.79669920396002","0.0558014604824105","0.0215752511707333","0.0302438990111881","0.0298427605591449","0.036396454521571","0.0363991766520633","0.0560667623118939","0.0214970161246099","0.0291297862568038","0.0297016008865437","0.0362473881617079","0.036356597523062","0.0087385996543718","0.00853551807914142","0.00867417636634352","0.00867368244061806","0.112299429053918","0.11285671409326","1600","30%"
