"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.648920970271713","0.034150638792981","-0.0023611454272099","-0.00616619109520586","-0.00563001920159399","0.00479137021315984","0.00517728441251167","0.0332346096590186","-0.00172509953646031","-0.00231134114944886","-0.00313954691968959","0.00472655920067665","0.0042379330443324","0.00281511230395704","0.0014360187778559","-0.000638466568295473","-0.000407540127838273","0.0652277406211897","0.0654870096138738","400","30%"
"t = 0.662355355152468","0.0363307077723029","-0.00212807617779009","-0.00575365917435027","-0.0051696989330111","0.00671108621553382","0.00712306272224353","0.0354662210815154","-0.00150230729759769","-0.00189819054996157","-0.00280519846642665","0.00652987017048965","0.00603045339081424","0.00259005813363344","0.00111172083245831","-0.000966171770214007","-0.000705333121337812","0.0699765301792811","0.0702621491354041","400","30%"
"t = 0.675789740033223","0.038420923825006","-0.00214154231197819","-0.00672509983703705","-0.00608694741558562","0.0065725193388215","0.00701281558035862","0.0376258389178045","-0.00153217406704581","-0.00277948823627964","-0.00379734122896424","0.00638983699335148","0.00582347834067224","0.00248679184938658","0.00100102172210918","-0.0011381517298702","-0.00084061781784701","0.0746951934458721","0.0750183533842717","400","30%"
"t = 0.689224124913979","0.040465605849106","-0.00211011606434638","-0.00694796788214907","-0.00624193855059818","0.00709806754028914","0.00758389221443798","0.0397566054229402","-0.00151869991383191","-0.00305727470551821","-0.00414798559458921","0.00686955524811748","0.00627741300908446","0.00255307036785056","0.000956125195530686","-0.00118655417446404","-0.000851288425314071","0.0795565928293361","0.0799178239045348","400","30%"
"t = 0.702658509794734","0.0425046021457008","-0.00205715819625157","-0.00688345226832056","-0.00613696748395487","0.0084527085460779","0.00895941614647646","0.0418989908440403","-0.0014871974956572","-0.00299513557712262","-0.00419906095219058","0.00820089621479158","0.00756734780403505","0.00256533985323204","0.000881857473306941","-0.00119602065571568","-0.00082069809942445","0.0841348250163724","0.0845330397253069","400","30%"
"t = 0.716092894675489","0.0444245815465744","-0.00219191439607146","-0.00685364339973564","-0.00605883659774465","0.0102547262065463","0.0108025866148852","0.043937718819933","-0.00165930349973513","-0.00300833832942997","-0.00432782491267191","0.00996412409334349","0.00931232698292163","0.00272622573726489","0.00102371774739793","-0.00101534539760811","-0.000596592263994946","0.088704688812195","0.0891406233773723","400","30%"
"t = 0.729527279556244","0.0462301340135752","-0.00231801571550255","-0.00670506723306919","-0.00582387851973982","0.0120685953640536","0.0126621920840503","0.0458774446922836","-0.00183392685995417","-0.00295266901778668","-0.00433416126111495","0.0117283285564233","0.0111042092002663","0.00291370958753312","0.00112746780235771","-0.00088933712606468","-0.000422406895713175","0.0929061569258703","0.093377265885305","400","30%"
"t = 0.742961664436999","0.0480726561030684","-0.00234705058764303","-0.00614751771683689","-0.00521704772024233","0.0138522961282806","0.0144627801513869","0.0478698503796351","-0.00191596354066394","-0.00253753073144512","-0.00398701513441703","0.013523169402107","0.012892533060467","0.00300261648217173","0.00117867978819631","-0.000710358412807015","-0.000196131561939387","0.0969180860982832","0.0974239109392297","400","30%"
"t = 0.756396049317755","0.0498614091415154","-0.00240716359394051","-0.00548930505345384","-0.00450739825360318","0.0160736724599683","0.0166972885492281","0.0498233492599839","-0.00203094059375088","-0.00199470542189749","-0.00351668141420478","0.0157761325347343","0.0151202432678044","0.0031832339647003","0.0013427408420686","-0.00044567782562328","0.000118519442822135","0.100961346928155","0.101505995742967","400","30%"
"t = 0.76983043419851","0.0515392759359444","-0.00245587683591529","-0.0056254666244649","-0.00459479254319731","0.0177251359757416","0.018355683513758","0.0516786967403095","-0.00214721982569649","-0.00219106798853285","-0.00380879044967788","0.017487935935456","0.0167998765749184","0.00328910171164892","0.00144788078262614","-0.000344277604738537","0.000277243506671215","0.104484910721459","0.10507375634998","400","30%"
"t = 0.783264819079265","0.0531072320990831","-0.00248443945249644","-0.00591276336398873","-0.0048505483375124","0.0197418763558403","0.0203538826640694","0.0534361832599167","-0.0022498540884651","-0.00248347038456279","-0.00424336011916915","0.0195666670988328","0.0188070351023706","0.0033779793118946","0.00149760371184233","-0.000266845042506807","0.000416379875930555","0.107894399560552","0.108530177527532","400","30%"
"t = 0.79669920396002","0.0546864319793281","-0.00245121228516877","-0.00570682197043804","-0.00457980175169186","0.022104578906086","0.0227398462959433","0.0552166613279314","-0.00229236342077432","-0.00229676927091282","-0.00414731887607799","0.0220173127473044","0.0212540879969917","0.00329231220656661","0.00148349102186453","-0.000320546182651918","0.000426765879625659","0.111199220929826","0.111881347115196","400","30%"
"t = 0.810133588840775","0.0561295573367138","-0.00239860762088614","-0.00518256080271285","-0.00402738962223749","0.0236228792025076","0.0242813979341486","0.0568707082245657","-0.0023201071463854","-0.00183506329848806","-0.00377845355277451","0.0236312322689379","0.0228600570876848","0.00331569478679437","0.00150105352218458","-0.000245984602301195","0.000563897583728387","0.114386754156164","0.115121355441161","400","30%"
"t = 0.823567973721531","0.0574634371346507","-0.00235319888740693","-0.00511310694994474","-0.00391849102999891","0.0253989790238777","0.0260620270751003","0.058421670410025","-0.00236033360360499","-0.0018233985596692","-0.00384659067167189","0.0255230782466377","0.0247161678938847","0.00328248803704862","0.00148672229879643","-0.000230698472970019","0.000646577637391968","0.11719112139836","0.117980300309618","400","30%"
"t = 0.837002358602286","0.0587617667785625","-0.00219782133058071","-0.00541697577952348","-0.00419066836132174","0.0264498428298076","0.0271118456686331","0.0599426412742348","-0.0022857722805199","-0.00213678236849504","-0.00430014416458446","0.0266978787958047","0.025830973891834","0.00306281622044699","0.00133131602171057","-0.000409151142969239","0.000544820891152694","0.119586042127077","0.120437939528661","400","30%"
"t = 0.850436743483041","0.0598008543981431","-0.00219989376583727","-0.00506973627590535","-0.00384134462386308","0.028319157674652","0.0289518383904178","0.0612067307826051","-0.00237873946686016","-0.00186544058420506","-0.00414335768191281","0.0286862059416627","0.0277702062394342","0.00309160588855268","0.00143445429468907","-0.000272239469139283","0.000754119812941422","0.122085504677359","0.122993469838929","400","30%"
"t = 0.863871128363796","0.0606791035988261","-0.00221121668178075","-0.00490978484369391","-0.00359073885834698","0.029919410223108","0.0305930643452214","0.0623072087142351","-0.00249741436363229","-0.00177740613630579","-0.00407995535518049","0.0304161016161881","0.0295169591575757","0.00309520806219691","0.00154877552550152","-0.000108591421884472","0.000997173537731474","0.124504574998175","0.125472610459713","400","30%"
"t = 0.877305513244552","0.0615103276856874","-0.00210274065693747","-0.00472253762895805","-0.00336796302196071","0.0316161345656508","0.0322959121934394","0.0633603702412264","-0.00248671899628057","-0.00165840056022439","-0.00405040040117616","0.0322428283587153","0.0313526089792645","0.00291101160048923","0.00143357468745825","-0.000263057827026004","0.000924402773277754","0.126680575590136","0.127706967367991","400","30%"
"t = 0.890739898125307","0.062224918047621","-0.00195121958333047","-0.00394632894815509","-0.00262454641044146","0.0344745324237446","0.0351155978414815","0.0642936777632594","-0.00242295675799369","-0.000958016284913758","-0.00345995367421894","0.0352426230854738","0.0343427138958786","0.00272798611470102","0.00133902010531162","-0.000344222534765766","0.000918182259537798","0.128571446852476","0.129646200993637","400","30%"
"t = 0.904174283006062","0.0627329043712366","-0.00186769574173177","-0.00380294081057084","-0.00239828630898137","0.0367015454394589","0.0374018536543423","0.0650103946822098","-0.00243714096032015","-0.000878229548465551","-0.00338597339502201","0.0376117439666609","0.0368037341525556","0.00250672775678604","0.00123043282862235","-0.000455118936118752","0.000892013004548262","0.130216230840042","0.131345060754912","400","30%"
"t = 0.917608667886817","0.063059347727761","-0.00181627530119087","-0.00462906255298094","-0.0031610660927817","0.037827415151883","0.0385389525138589","0.0655330892807661","-0.00248924256766824","-0.00180827007901207","-0.00438184672587837","0.0388611553098881","0.0380775104792442","0.0023442302888133","0.00120533170546433","-0.000559299267059455","0.000886868628703402","0.131715230271461","0.13290908300215","400","30%"
