"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.498107133663685","-0.0033405033328898","-0.0672349974839697","0.000441795835028604","0.00275839668149101","0.000441795835028604","0.00275839668149101","-0.00256964862024936","-0.0464455016620284","0.00433459592529579","0.00110012493855636","0.00433459592529579","0.00110012493855636","0.00120289626710175","-0.00945502770682725","-0.000141870400801664","0.000410714843797616","-0.000141870400801664","0.000410714843797616","400","0%"
"t = 0.521279345422736","-0.0029528846530069","-0.0694997951814334","0.000759062150702509","0.00343736649841067","0.000759062150702509","0.00343736649841067","-0.00220298209496696","-0.0498363029621353","0.004637123277031","0.00085865355998781","0.004637123277031","0.00085865355998781","0.00100795393702353","-0.010244897402432","-0.000311158739064223","0.000347911798037599","-0.000311158739064223","0.000347911798037599","400","0%"
"t = 0.544451557181786","-0.00286034790143119","-0.0718400196570061","0.000800723641944679","0.00389416954174162","0.000800723641944679","0.00389416954174162","-0.00212292868363009","-0.0536961551582902","0.00462268127725148","0.000251350367162574","0.00462268127725148","0.000251350367162574","0.000933598416599709","-0.0108914053647009","-0.000425837990734688","0.000357723692136663","-0.000425837990734688","0.000357723692136663","400","0%"
"t = 0.567623768940837","-0.00278090826083333","-0.0738901982158045","0.000323507708861451","0.00384938927080361","0.000323507708861451","0.00384938927080361","-0.00205194781252841","-0.0576275199469388","0.00402888563914431","-0.0010258502245044","0.00402888563914431","-0.0010258502245044","0.000875086937189871","-0.0114841754156405","-0.000433483070231698","0.000493386337367625","-0.000433483070231698","0.000493386337367625","400","0%"
"t = 0.590795980699887","-0.00266324464420503","-0.075568850748381","0.000863466946477004","0.00474400494278666","0.000863466946477004","0.00474400494278666","-0.00195521808737144","-0.0615739002648615","0.00420944164353338","-0.00155535170565682","0.00420944164353338","-0.00155535170565682","0.000772707809697459","-0.0120803617682932","-0.00049077090591039","0.000585567194336236","-0.00049077090591039","0.000585567194336236","400","0%"
"t = 0.613968192458938","-0.00256868959429994","-0.0769600977063557","0.00208780023521855","0.00635235015266376","0.00208780023521855","0.00635235015266376","-0.00189391839636378","-0.0655923996478864","0.0049144072235321","-0.00155202696327722","0.0049144072235321","-0.00155202696327722","0.000717120164912455","-0.0125802324815473","-0.000421206415406121","0.000819247621765324","-0.000421206415406121","0.000819247621765324","400","0%"
"t = 0.637140404217988","-0.00291427381523572","-0.0785133448146179","0.00069572408863287","0.00548963924850373","0.00069572408863287","0.00548963924850373","-0.00226965727549143","-0.0701911785925385","0.00360891650490725","-0.00376641333248634","0.00360891650490725","-0.00376641333248634","0.000909980666891189","-0.0127916364999929","-0.000327522678240342","0.00111366865962426","-0.000327522678240342","0.00111366865962426","400","0%"
"t = 0.660312615977038","-0.00290784243822413","-0.0793445174012223","0.000895426408241249","0.00612560514695079","0.000895426408241249","0.00612560514695079","-0.00231060771078155","-0.0743238183042808","0.00352801334046058","-0.00471344243693991","0.00352801334046058","-0.00471344243693991","0.000922203313792264","-0.0131174117338128","-0.000251545690286371","0.00139378948349237","-0.000251545690286371","0.00139378948349237","400","0%"
"t = 0.683484827736089","-0.00288321134097769","-0.0798286924618939","0.00143294545368311","0.00717128600016794","0.00143294545368311","0.00717128600016794","-0.00233828888670533","-0.0784046262368144","0.00384948041274105","-0.00530206782552572","0.00384948041274105","-0.00530206782552572","0.000898169299119194","-0.0134195552410661","-0.000229494789244965","0.00163875841227652","-0.000229494789244965","0.00163875841227652","400","0%"
"t = 0.706657039495139","-0.00285994123683049","-0.0799909463482698","0.00123639149246874","0.00755131584659633","0.00123639149246874","0.00755131584659633","-0.00237536459279304","-0.0824143637617347","0.00352570710591277","-0.0066158556392108","0.00352570710591277","-0.0066158556392108","0.000900371368706543","-0.0136295149889303","-0.000211791591575916","0.00191145673690889","-0.000211791591575916","0.00191145673690889","400","0%"
