"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.497423894309699","0.0122263174158673","0.0603274408237795","0.0234104577767959","0.0228584704781966","0.0231130180812476","0.0226196757751753","0.0102869492873191","0.0421898451947114","0.0171459023618683","0.0179902765442309","0.0170047675840502","0.0177617389687729","0.00516600567126353","0.0101259210038359","0.0058206702672142","0.00585931380172843","0.0058200796721995","0.00585762285439465","1600","10%"
"t = 0.520605609033673","0.0127069981626747","0.0631426314946308","0.0249127396413271","0.0242338747382931","0.0246545070077863","0.0241413343430776","0.0107658805439152","0.0460837039312334","0.0184173488888515","0.0194128459513139","0.0184827329128778","0.0194632611792747","0.00533054285636481","0.0105949044373363","0.00599958311873023","0.00605000885603021","0.00626793019939167","0.0064739872836939","1600","10%"
"t = 0.543787323757646","0.013255039779544","0.0654513156958248","0.0254408676455545","0.0247362338504055","0.0253341251473139","0.024790290309952","0.0113189157766833","0.0498302184527545","0.0190507656012053","0.0202178854683403","0.0194657028204794","0.0206338847827555","0.00556291821323299","0.0111379627328254","0.00620989788969082","0.00626754080189534","0.00748546865137868","0.0079095329985351","1600","10%"
"t = 0.56696903848162","0.013943228397427","0.0674885620117602","0.0259615556811683","0.0251627425511413","0.026085256277639","0.0255940012248379","0.0119801421757535","0.053665734165613","0.0197605905895706","0.0211608456929942","0.0204630963229669","0.0218189657607598","0.00580111234729189","0.0116670923214022","0.00640607330873725","0.00649218709461582","0.00911959926647824","0.00978765392620381","1600","10%"
"t = 0.590150753205593","0.0146241240725035","0.0692475560342141","0.026106067493933","0.0252914199364423","0.0264966822307975","0.0260636091950276","0.0126570883943625","0.0575766663356946","0.0202020636816639","0.021875792205692","0.0211970050634646","0.0228740141646482","0.00604138517068989","0.01213654367164","0.00661571754900297","0.00672538090954402","0.0110950487384474","0.0119952831668779","1600","10%"
"t = 0.613332467929567","0.0153060166557236","0.0706391484440089","0.0266427912503434","0.0258152734285966","0.0273192748765203","0.0269257917393346","0.0133068634729264","0.0614439876765225","0.0209386538874657","0.0228394698793207","0.0220859273421073","0.0237707252348353","0.0063768171327039","0.0125595469369965","0.00693291050100879","0.0070721894281489","0.0133074064894005","0.0144424861810607","1600","10%"
"t = 0.63651418265354","0.0158245923541057","0.0715705809036275","0.0270716636757023","0.026072756891309","0.0277714258530471","0.0274321276859861","0.0138231959149131","0.065135892860544","0.0214932419068662","0.023550736420402","0.0228461203462693","0.0247096402385583","0.00657477502645288","0.0130547060410372","0.00724097399783811","0.00737917278904361","0.0154154616647708","0.016771756623485","1600","10%"
"t = 0.659695897377513","0.0162417130919808","0.0721362480126339","0.0275804394618014","0.0266136774545377","0.0284301138097723","0.0283199521155086","0.0143469541875071","0.0687297943630635","0.0221945703501786","0.0245444723064867","0.023606599522022","0.0255101834889923","0.00681639127705661","0.0134904314267843","0.00745752941912196","0.00761306793820035","0.0174707386853324","0.0190789257883299","1600","10%"
"t = 0.682877612101487","0.016541538204639","0.0726534696960816","0.0278282096029224","0.0267816278484497","0.0291944232000034","0.0292073706966077","0.0146569407800607","0.0725774131293791","0.022616666979148","0.0253042021096837","0.0243735326063595","0.0263408791595571","0.00697482873472857","0.0137447208272315","0.00765307277684936","0.00781381605974154","0.0196438874659937","0.021521260166585","1600","10%"
"t = 0.70605932682546","0.0170990080892427","0.0728468636908727","0.0284617635391826","0.0273784434605608","0.030005467480047","0.0301972031509039","0.0153483331756547","0.0763367772886694","0.0234614838538802","0.0266422579889032","0.0253747052292171","0.027398707337124","0.00721167669416382","0.0139139369733552","0.00785599192646125","0.00805450680014382","0.0218020165489204","0.0239548835247353","1600","10%"
"t = 0.729241041549434","0.0176107555009868","0.0725207372536984","0.0288236241840448","0.0278033459594329","0.0307695316975019","0.0313968718836029","0.0160272520940953","0.079731919334678","0.0242568590741116","0.027484060514756","0.0262731863692475","0.0282239181140631","0.00750327176644559","0.014227635534755","0.00819154137926046","0.0084461324793755","0.0237264416610352","0.0261584096988323","1600","10%"
"t = 0.752422756273407","0.017972029048775","0.0720455526497917","0.0293879549632484","0.0282494007928943","0.0311940709957021","0.0319757790954693","0.0165646494501025","0.083153618432268","0.0250961999672122","0.0287390448536531","0.0269485075882698","0.0289764069090431","0.00769189464963709","0.0143641705606098","0.00839194167700014","0.00869203299477053","0.0256758275620732","0.0284206408612938","1600","10%"
"t = 0.775604470997381","0.0182996699353051","0.0713614392485228","0.0303594003977741","0.0290273027997705","0.0327184930559583","0.0336286404646955","0.0170858861564851","0.0865273377618412","0.0264744331443413","0.0308675999540186","0.0286418966016392","0.0307813790600168","0.00792876661470845","0.0144389598505311","0.00860656646015496","0.008971534424907","0.0277131251878467","0.0307723127679712","1600","10%"
"t = 0.798786185721354","0.0187037539957713","0.0704041799193167","0.0307468440388181","0.029437695522398","0.0331288859684329","0.0345468669394112","0.017646454908342","0.08970923340953","0.0271565844080115","0.031903816035954","0.0291741290438933","0.0311771340300454","0.00807501947696622","0.0145273471030898","0.00886620327312618","0.0092781165078795","0.0296863314692389","0.0330677829477854","1600","10%"
"t = 0.821967900445328","0.0188238793516368","0.0691911255631543","0.0305467770586945","0.0291672756067742","0.033180779358869","0.0348873264416344","0.0179723589445313","0.0926474288688575","0.027463269767049","0.0328611783794226","0.0294535062795346","0.0314558403981353","0.00834996246334451","0.0144363531386004","0.00902771021033964","0.00954360800412992","0.031591092070619","0.0353304574263755","1600","10%"
"t = 0.845149615169301","0.0190776170043061","0.067606132439624","0.0311660107119591","0.0297483071097244","0.0340615821768921","0.036175765802285","0.0184685628955762","0.0951509716974188","0.0284507896739677","0.0341074444855589","0.030662531572011","0.032496765360271","0.00853541678621336","0.0143710341513881","0.00924738877234404","0.00986112247343982","0.0333553790806034","0.0374610791065057","1600","10%"
"t = 0.868331329893275","0.0192223196488705","0.0659245241010681","0.0309400034513772","0.0297021793176055","0.0343751891298773","0.0370146819956611","0.0188229492993947","0.0975542892116301","0.0287825451475251","0.0351613499508254","0.0312623775730078","0.03300974960925","0.00885627071313651","0.0142918874172596","0.00958073235528671","0.0103260374345464","0.0350743090238972","0.0395657992488086","1600","10%"
"t = 0.891513044617248","0.0195736225420299","0.0639003865461514","0.0312098937844499","0.0298854264505532","0.0347038947566352","0.0377193188299953","0.0195432956658394","0.0994376847122618","0.0296563286593749","0.0368738715905952","0.032114720852403","0.0336985164809482","0.00905492645906185","0.0141955235713988","0.00978362969795946","0.0107792566565506","0.0366058421892186","0.0415192512496938","1600","10%"
"t = 0.914694759341222","0.0195860510142324","0.0616591434559857","0.0312267458110443","0.02999579874541","0.0352660809151482","0.0390430612268428","0.0197505194753847","0.100916376397341","0.0302406861361005","0.0376930424635358","0.0328296009441944","0.0340469151894509","0.00911143822910816","0.013980219347822","0.00983388962241274","0.0109268754847338","0.0380069641074424","0.0433298756044352","1600","10%"
"t = 0.937876474065195","0.0196030470293671","0.0594118619655683","0.0314064478872683","0.0300939516389091","0.0358816577367262","0.039773464287874","0.0200642849199545","0.102293367596729","0.0308824208225851","0.0387069862978447","0.0338629008269152","0.0346169207762779","0.0092217002737966","0.0136156910414523","0.00990333974339186","0.0112205670828873","0.0395979102916606","0.0453618039667105","1600","10%"
"t = 0.961058188789168","0.019687932061142","0.0569433190692504","0.0311599198828035","0.0300025877814326","0.0365660098340025","0.0409326020183858","0.020427150764821","0.103096894278115","0.031311771883223","0.0394381684316814","0.0348496742811109","0.0351904817475364","0.00934831900008735","0.0133319718922688","0.0100127654904768","0.0115228568539714","0.0409755543089199","0.0471919400011832","1600","10%"
"t = 0.984239903513142","0.0197194488898077","0.0543042909962193","0.0309560412943518","0.0300532420072247","0.0372674779516212","0.042192832224007","0.0208184001104092","0.103419379258074","0.0317099590177529","0.0405716491071892","0.0362022177480576","0.0362480500417138","0.00936178886823842","0.013065715961241","0.0100423384745962","0.0117162611772226","0.0423176854078446","0.0489927781968671","1600","10%"
"t = 1.00742161823712","0.0199421542098056","0.0516409958256079","0.0307094322886875","0.0299789082453477","0.0380904599107008","0.0434664489877805","0.0214340312408278","0.103379509730661","0.0322751763112298","0.0416335990950117","0.0373610509851784","0.0367459163595345","0.00948905690645585","0.0127675166036293","0.0101007909064099","0.0120460565422687","0.0436324974780485","0.050779072560567","1600","10%"
"t = 1.03060333296109","0.0201331915735337","0.0488508744304425","0.030917822708729","0.0300559034669504","0.0384806534090444","0.0443223701693862","0.0220479690606777","0.102761946529853","0.0331532143460934","0.0431785426033461","0.0384105149288279","0.0377454684635237","0.0096461626345403","0.0124150444607649","0.0102505711780295","0.0125270250762689","0.0447167566949027","0.0523556238085924","1600","10%"
"t = 1.05378504768506","0.0201874245388985","0.0459560282743367","0.0303281528468483","0.0294000331446121","0.0388353192081774","0.0451280768537151","0.0224882899164073","0.101480171553617","0.0331561810434378","0.0437279265758819","0.0390624588482915","0.0375352644437233","0.00977037576597253","0.0123058238050771","0.0103455004102378","0.0128581520304086","0.0456267505981435","0.0537627017114751","1600","10%"
"t = 1.07696676240904","0.0202114776315532","0.0431280962268614","0.0308507895719378","0.0297864094986465","0.0401054110900526","0.0466950039891421","0.0228901030375667","0.09978816344526","0.0343885485013111","0.0451188101638498","0.0409179408540667","0.0389297550389618","0.00993721629527586","0.0121799087128007","0.0104610437047298","0.0132557514200111","0.0465668385395767","0.0551953408950777","1600","10%"
"t = 1.10014847713301","0.0202590159780034","0.0404663640694459","0.0306080705066769","0.0297635626625402","0.0407930061463362","0.0478317357673203","0.0233729797192937","0.0978369807681402","0.0348345783718535","0.0458074256070031","0.0422928161186895","0.0397481067249136","0.0101922153144346","0.0120075522782674","0.0106021850512377","0.013853904357114","0.0475452744053873","0.0566818069053462","1600","10%"
"t = 1.12333019185698","0.0202587204507386","0.0377723862031277","0.0303688433971129","0.0297432754446845","0.0421647447333789","0.0495525180378125","0.0238192288302356","0.0952706384554147","0.0351608421608963","0.0457979176471507","0.044125254676539","0.0406741928535707","0.0103410293456989","0.0119294047715289","0.0107184971692906","0.0142631558195216","0.0483244623122787","0.0579487773604701","1600","10%"
"t = 1.14651190658096","0.0203759236607589","0.0351156054992446","0.0299868643110909","0.0297024076890561","0.0429928110425174","0.0504796196843686","0.024405806659952","0.0923411634470516","0.0353799837611862","0.0463843084353384","0.0457690652942713","0.0418279511646061","0.0103452468099717","0.011637945160937","0.0106756497531078","0.0145141756145624","0.0490695458340187","0.0592254471358389","1600","10%"
"t = 1.16969362130493","0.0203387817184131","0.0325746920758632","0.0296795369658185","0.0294983691779163","0.0440032225473083","0.0516366243463705","0.0248285986742183","0.088941502038406","0.0358449627193539","0.0466430892408981","0.047702374628099","0.04337959934228","0.0103922949531103","0.0114197204274369","0.0106591488782501","0.0149797169974488","0.0498864102372874","0.0605557235032006","1600","10%"
"t = 1.1928753360289","0.0202432101154437","0.0302143272878409","0.0297128399197924","0.0295930198472483","0.0449041391562156","0.0525594178475341","0.0251588231382609","0.0850967290653721","0.0365113616943636","0.0472670057435665","0.0492583643620656","0.0448474087297388","0.0104161336069559","0.0112937105159782","0.0106817513747078","0.0153860092393568","0.0505663357102993","0.0617761015704321","1600","10%"
"t = 1.21605705075288","0.0201721707801081","0.0280413849955854","0.0295936582966926","0.0293913189475606","0.0457302723553773","0.0534548350810232","0.0255066820416269","0.080830728603839","0.0371440182848551","0.0478507591917554","0.0509074564284408","0.046067547594791","0.0103177393054984","0.0110411482704877","0.010518657778697","0.0155889234923652","0.0509959733440834","0.062728478278748","1600","10%"
"t = 1.23923876547685","0.0200880617240586","0.0260754333228756","0.0290993203211817","0.0289319523576768","0.0466927992232964","0.0542638879663853","0.0258444953613011","0.0761905275940355","0.0373087592044549","0.0482785834458191","0.0526648072091863","0.0474000303454737","0.0104668529192918","0.0111545968315079","0.0107073536115031","0.0161409542512935","0.051442594059583","0.0636932653724207","1600","10%"
"t = 1.26242048020082","0.0199532582942527","0.0244141102523442","0.028428232591282","0.0287286153168089","0.0480879150754866","0.0555307463410858","0.0261373112689278","0.071243726171925","0.0371324834088994","0.0473968275741298","0.0550670891668076","0.0495863302478305","0.0105035916335973","0.0110685671311224","0.0106666096951008","0.0166572578794457","0.0518068957165775","0.0645413474738045","1600","10%"
"t = 1.2856021949248","0.0199177995762105","0.0231186922275288","0.0283399761942781","0.0284797427864049","0.0489453761251711","0.0562260734654284","0.0266162017665039","0.0661434607964885","0.037851573809373","0.0477040129092633","0.0566508066514526","0.0510568331999972","0.0105135964912002","0.0110254174407667","0.0106778308675216","0.0171860556253633","0.0521517770263087","0.0653864523683426","1600","10%"
"t = 1.30878390964877","0.0197878176921567","0.022166066203985","0.028337485390716","0.0283682443358278","0.0505873836417825","0.057622587715212","0.026879458268981","0.0608836146006563","0.0386056378732542","0.0474877346627011","0.0592641654866372","0.0538081386722367","0.0106890733450766","0.0111413239291964","0.0108185909708308","0.0176055826738088","0.0523933320766728","0.0660818502692298","1600","10%"
"t = 1.33196562437274","0.019717299777602","0.0214943892953268","0.0276327946518731","0.0277253474451643","0.0517506317551237","0.0584497500314969","0.0272430951132351","0.0557284503911186","0.0383815576125406","0.047003389052642","0.0615016270242801","0.0563069070066202","0.0108620068092263","0.0113213964988434","0.0109492496764862","0.0181259472219702","0.0524201469467818","0.0665770017531231","1600","10%"
