"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.648920970271713","0.0405550904470825","0.0155789781495911","0.0274712588769004","0.0272528319542262","0.0288932776555215","0.0287249010234983","0.0392720145926944","0.0147997795310587","0.0254342559330128","0.025735459244085","0.0275021243652046","0.027742371525296","0.00765873097108332","0.0072075567892776","0.00742813437387594","0.00742476893921377","0.0208073711561675","0.0209748384495344","1600","10%"
"t = 0.662355355152468","0.042991119535761","0.0164264714844942","0.0287334281190537","0.0284835374214688","0.0299153817071147","0.0297240893564237","0.0417462047358818","0.0156685976905229","0.0266679641206584","0.0270112847863039","0.0285602617179895","0.0288232911912594","0.00799650174638063","0.00755752219741433","0.00774123699282927","0.00773896819295949","0.0223938963791351","0.0225886344724404","1600","10%"
"t = 0.675789740033223","0.0455113747435938","0.0173362542092616","0.0296065285365875","0.029332967263555","0.0306950672565492","0.0304866622259656","0.0443206763112867","0.0166014548309837","0.0275814562542688","0.0279518683801703","0.029391696379681","0.0296651617460033","0.00842130888432872","0.00800541970131031","0.00821178429845689","0.00820547025248293","0.0238648050140512","0.024085848985361","1600","10%"
"t = 0.689224124913979","0.0479790116268567","0.0181741389297881","0.030120563121289","0.0298421069218921","0.0311064557841922","0.0308991789722362","0.0468600349931384","0.0174708921129218","0.0281908131150245","0.0285853290840074","0.0298814934722509","0.0301632496630444","0.00872417214295407","0.00831484201388552","0.00850976169397075","0.00850353904929308","0.0253924877861195","0.0256407054685766","1600","10%"
"t = 0.702658509794734","0.0504476270268535","0.0190829026416184","0.0310758490170883","0.0307784626923784","0.032106212701335","0.0318851908405225","0.0494179988002686","0.0184159600572096","0.0291857190810261","0.0296138797937814","0.030930080704223","0.031228421969354","0.00894895216986552","0.00852727999293351","0.00873519880437285","0.00872536747493679","0.0267674542062113","0.0270476804715683","1600","10%"
"t = 0.716092894675489","0.0528880021055068","0.02004309154584","0.0317326992616414","0.0314093501574653","0.0328388436552497","0.0326014711532559","0.0519660285588177","0.0194313755493143","0.029901785780232","0.0303661182634252","0.0317345012464807","0.0320423274300161","0.00933852325086749","0.00891682367106291","0.00909998961290655","0.00909239003087587","0.0282175874139673","0.0285329348905729","1600","10%"
"t = 0.729527279556244","0.0552720838854753","0.0210275632558788","0.0324523644740005","0.0320814334642135","0.0333868655365179","0.0331221525501159","0.0544756585663918","0.0204758569897093","0.0306748677667643","0.0311625766007711","0.0323626240232059","0.0326694974846924","0.00967523410388093","0.00922543384227033","0.00942229273958112","0.00941582138921232","0.0296779660631043","0.0300321192594223","1600","10%"
"t = 0.742961664436999","0.057671153502874","0.0219358146672359","0.0331262785267018","0.0327294775544899","0.0341861786808762","0.0339061445598238","0.0570184083005926","0.0214574080171303","0.0314194129252316","0.0319419845788346","0.0332426225188844","0.0335523550971258","0.00993862741323357","0.00950652717920307","0.00969069965977502","0.00968241330670854","0.0308899620857741","0.0312841266862024","1600","10%"
"t = 0.756396049317755","0.0600158239024086","0.0228854530065337","0.0339749246075356","0.0335558520864912","0.0349663776797199","0.0346852659157364","0.0595238483299225","0.0224907362447241","0.0323806306032588","0.0329108008160933","0.0341372017204689","0.0344385640684077","0.010220781051999","0.00982125726004194","0.0100041790744679","0.00999224569804302","0.0320624411418139","0.0324985905380745","1600","10%"
"t = 0.76983043419851","0.0622461085684117","0.0237352061214933","0.0345763304871575","0.034136803062992","0.0356977795810363","0.0354131927940331","0.0619315108601393","0.0234300713862657","0.0330971664953192","0.0336511419473512","0.0349884053658856","0.0352806060097546","0.0104690492984097","0.0100778473082121","0.0102615888223509","0.0102503886536749","0.0333295711038366","0.0338091144802792","1600","10%"
"t = 0.783264819079265","0.0643613708496597","0.0245669261907146","0.0355981828017944","0.0351311504342255","0.0366768836494055","0.0363953618031145","0.0642392829216718","0.024358681235463","0.0342185771706953","0.0348060849646021","0.0360782091781986","0.0363832892181655","0.0107085567040636","0.0103089777554666","0.0104689265032349","0.0104611971011298","0.0345550790957609","0.035083627773626","1600","10%"
