"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.251621815141632","0.20373071923294","-0.00131720766608114","0.000569867025409958","-0.00131720766608114","0.000569867025409958","0.233303109917862","0.18681347945383","0.000158265837126875","-0.00234776822866857","0.000158265837126875","-0.00234776822866857","0.00823061151078662","0.0105389596391323","-0.000579543844767097","-4.5739096645794e-05","-0.000579543844767097","-4.5739096645794e-05","1600","0%"
"t = 0.247302270059656","0.25993510011948","0.208802646149957","-0.0010755835078602","0.000798910549898019","-0.0010755835078602","0.000798910549898019","0.243131942683787","0.193452515335603","0.000257588215394566","-0.0022767892689861","0.000257588215394566","-0.0022767892689861","0.00758804646899528","0.0100602983959447","-0.000631502423554081","-5.52744272821343e-05","-0.000631502423554081","-5.52744272821343e-05","1600","0%"
"t = 0.257560759222191","0.268014876263524","0.213480325258285","-0.00129263760652774","0.000571180825856266","-0.00129263760652774","0.000571180825856266","0.252672209251773","0.199638784746964","-6.14248828176218e-05","-0.00261445388968656","-6.14248828176218e-05","-0.00261445388968656","0.00707868654054125","0.00972333916750547","-0.000517180214475225","0.00010277219566589","-0.000517180214475225","0.00010277219566589","1600","0%"
"t = 0.267819248384725","0.275654145965521","0.217696208681842","-0.000997708018152968","0.000817337974217596","-0.000997708018152968","0.000817337974217596","0.261709777376904","0.205295424241648","5.76734621268802e-05","-0.00248659361226736","5.76734621268802e-05","-0.00248659361226736","0.00642757360027486","0.00924681904967798","-0.000477078450067916","0.000180414065868249","-0.000477078450067916","0.000180414065868249","1600","0%"
"t = 0.278077737547259","0.282858593542463","0.221430058136463","-0.000924252740494999","0.00085367433752906","-0.000924252740494999","0.00085367433752906","0.270244020730897","0.210394771781631","2.84924397352814e-05","-0.00247985572007078","2.84924397352814e-05","-0.00247985572007078","0.00568889094098447","0.00868489797829842","-0.000488785216802244","0.000204332631695001","-0.000488785216802244","0.000204332631695001","1600","0%"
"t = 0.288336226709793","0.289626662000088","0.224649943883375","-0.000871925482714464","0.000854608904614794","-0.000871925482714464","0.000854608904614794","0.278267671992603","0.214899197977025","-1.76570233036685e-05","-0.00247873916895874","-1.76570233036685e-05","-0.00247873916895874","0.00490803140427468","0.00808553149991867","-0.0005481845137803","0.000177148854302197","-0.0005481845137803","0.000177148854302197","1600","0%"
"t = 0.298594715872328","0.296035057349493","0.22742732039055","-0.000837523018072926","0.000828510458446091","-0.000837523018072926","0.000828510458446091","0.285853222745565","0.218876311167894","-6.93826226047428e-05","-0.00246808164346233","-6.93826226047428e-05","-0.00246808164346233","0.00417210130033232","0.00753591143789413","-0.000514740064176619","0.00023908143687251","-0.000514740064176619","0.00023908143687251","1600","0%"
"t = 0.308853205034862","0.301954394134265","0.22967334514529","-0.000347782096522635","0.00123458888867317","-0.000347782096522635","0.00123458888867317","0.292870499994829","0.222234454539963","0.000281259982366647","-0.00202721747071276","0.000281259982366647","-0.00202721747071276","0.00335579816730027","0.00690826526715176","-0.000509270903298507","0.00026518256091551","-0.000509270903298507","0.00026518256091551","1600","0%"
"t = 0.319111694197396","0.307455976177712","0.231429360865849","-0.000453227316891217","0.00105618924647369","-0.000453227316891217","0.00105618924647369","0.29938938271199","0.225013824004699","0.000123447638067231","-0.00210061985579263","0.000123447638067231","-0.00210061985579263","0.0025722963886792","0.00631669780020955","-0.000512198022205395","0.000282482259322019","-0.000512198022205395","0.000282482259322019","1600","0%"
"t = 0.329370183359931","0.312486775795254","0.232659018885432","-0.000744755481032008","0.00069743830174948","-0.000744755481032008","0.00069743830174948","0.305357251159285","0.227177968695662","-0.000207761194505118","-0.00233159374664992","-0.000207761194505118","-0.00233159374664992","0.00176712047056389","0.00570689134862183","-0.000534620594973902","0.000276896030083145","-0.000534620594973902","0.000276896030083145","1600","0%"
"t = 0.339628672522465","0.317173858210027","0.233414711509653","-0.000934261147887876","0.000431329720623836","-0.000934261147887876","0.000431329720623836","0.310903392554857","0.228780561542968","-0.00045621558018936","-0.00246261442130299","-0.00045621558018936","-0.00246261442130299","0.00114187140334516","0.00528392648738037","-0.00033435565265511","0.000488378637758531","-0.00033435565265511","0.000488378637758531","1600","0%"
"t = 0.349887161684999","0.321304488174774","0.233619224612048","-0.000932991975710451","0.000350825366912041","-0.000932991975710451","0.000350825366912041","0.31581749236495","0.229746157309076","-0.000511034213785087","-0.00239078101264634","-0.000511034213785087","-0.00239078101264634","0.000408198838378241","0.0047513017169833","-0.000250716487881258","0.000576715647683913","-0.000250716487881258","0.000576715647683913","1600","0%"
"t = 0.360145650847534","0.324884246938208","0.233258733291564","-0.000440028674856783","0.000747898332696698","-0.000440028674856783","0.000747898332696698","0.320108108471216","0.230063406718629","-0.000105193375936291","-0.00183608600151679","-0.000105193375936291","-0.00183608600151679","-0.000389430031963516","0.00415451609324776","-0.000179312263008688","0.000642885212393448","-0.000179312263008688","0.000642885212393448","1600","0%"
"t = 0.370404140010068","0.327943526548867","0.232366456551456","-0.00048079967147981","0.000629608788540883","-0.00048079967147981","0.000629608788540883","0.323809489909964","0.229769606958913","-0.000185083563559429","-0.00177247002595909","-0.000185083563559429","-0.00177247002595909","-0.00122419241334093","0.0035198209701492","-0.000211540133019673","0.000604454741630151","-0.000211540133019673","0.000604454741630151","1600","0%"
"t = 0.380662629172602","0.330477798713565","0.230916383012115","-0.000416078159772862","0.00061287872929614","-0.000416078159772862","0.00061287872929614","0.326921125227043","0.228842408456621","-0.000167577832424899","-0.00160689555620248","-0.000167577832424899","-0.00160689555620248","-0.00206493053856182","0.00288134652173724","-0.00025179339884333","0.00055192494943339","-0.00025179339884333","0.00055192494943339","1600","0%"
"t = 0.390921118335136","0.332503149797062","0.228948459039666","-0.000461041810700303","0.000478035773034222","-0.000461041810700303","0.000478035773034222","0.329465083287401","0.227327040820998","-0.00024586332571856","-0.00155308309004834","-0.00024586332571856","-0.00155308309004834","-0.00290586278135032","0.00224117951354056","-0.000307520302146177","0.000479203890154035","-0.000307520302146177","0.000479203890154035","1600","0%"
