"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.648920970271713","0.0397173159742823","0.0244691678084925","0.0452768926381589","0.0449171821830741","0.0475115855436895","0.0472026975908525","0.038533753233241","0.0232331749783896","0.0413017506306193","0.0419251918111371","0.0447425938035579","0.0453031559127592","0.0121828646710692","0.0119076012927016","0.0122624753718834","0.0122627620625812","0.020556088943805","0.0207367903786918","400","10%"
"t = 0.662355355152468","0.0421051560611237","0.0257224764577892","0.0463734079316957","0.0459826181445167","0.0485423444398141","0.0482082507644817","0.0409718960205954","0.0245075730197481","0.0424220089505622","0.0430881040721184","0.0459120158560612","0.046512022552992","0.0124633738388589","0.0122174699054491","0.0127161741731913","0.012709273612785","0.0218787089983106","0.0220850459410102","400","10%"
"t = 0.675789740033223","0.0445450136794951","0.0271762746133419","0.0479241446973069","0.0474656070903188","0.0498792619362457","0.0494943801236474","0.0434635830016037","0.0260115820202182","0.0440182986894895","0.0447245382554551","0.047363221840554","0.0479713602166315","0.0129670693769022","0.0126904670156695","0.0131797995981085","0.0131654319893315","0.0233933277896177","0.0236263244963065","400","10%"
"t = 0.689224124913979","0.0469751302206803","0.0286051844980008","0.0486498044053748","0.0481682935020595","0.0506291431971725","0.0502366077798932","0.0459622180967711","0.0274604434508421","0.0448225692711885","0.0456040880314129","0.0482194627926284","0.0488857826754723","0.0133215936689712","0.0130779786563948","0.0136227465472872","0.0136032898051553","0.0246422734954478","0.0249117773379489","400","10%"
"t = 0.702658509794734","0.0494644751490592","0.0299621399372391","0.0504723598879614","0.0499280383263795","0.052728830646828","0.0522611650253143","0.0485336667745928","0.0288604123687907","0.0466639374144979","0.0474920512356119","0.0503636817284832","0.0510366666947712","0.0134543297334953","0.0132047758445631","0.0139052500707006","0.0138758526491664","0.0257248850739295","0.0260362106903429","400","10%"
"t = 0.716092894675489","0.0519316827144643","0.0314061820505428","0.0519040692207324","0.051309105890235","0.0543513386392566","0.0538101802099787","0.051098574430494","0.0304097610000792","0.0482603968246854","0.0491400477893472","0.0520869227821487","0.0527835436129563","0.0138749029275433","0.0135852380440675","0.0142884598146317","0.0142557437046169","0.0268502522932177","0.0271974328898118","400","10%"
"t = 0.729527279556244","0.0543265553543403","0.0328385826087477","0.0522667159265124","0.0516726585264241","0.0547306893899103","0.0542200708401095","0.0536244162009281","0.0319355879317716","0.0488912317225761","0.0498447467211934","0.0526785298515777","0.0534284501843167","0.0142505015446896","0.0140139117820823","0.0144766723657602","0.01445550749296","0.0283738658911769","0.0287553689394899","400","10%"
"t = 0.742961664436999","0.0566651126023086","0.0342957074239527","0.0536368968409862","0.0530413436291647","0.0561507723337932","0.0556506690731957","0.0561113186006952","0.0335125127079999","0.0504958876501465","0.0515035714518942","0.054325210579678","0.0551350778819019","0.0146931800531685","0.0144654296509168","0.0150046873924851","0.0149626676842314","0.0296621101122028","0.030091864970279","400","10%"
"t = 0.756396049317755","0.05879654403378","0.0358848223085802","0.0550247889827191","0.0543448703786504","0.0576797972585683","0.0571530612785542","0.0583978888936385","0.0352435459756082","0.0520349738492773","0.0531184444918496","0.0559574090126043","0.0568564519480794","0.0152202202678729","0.0150362148663339","0.0155616922279345","0.0155424266604047","0.0311498838256761","0.0316310780118387","400","10%"
"t = 0.76983043419851","0.060995787633775","0.0372360555428231","0.0562784176954062","0.0555650986766076","0.0574513671276582","0.0568916633429641","0.0607764611764835","0.0367361542395455","0.0534919756077084","0.0546378354908906","0.0559665531058581","0.0568459415915754","0.0157147286436842","0.0155530015611768","0.0159508744677337","0.0159372302032981","0.0324074244772645","0.032947055497732","400","10%"
