"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.25177524868696","0.204253183157773","0.0286125204257025","0.0277607164750654","0.0286125204257025","0.0277607164750654","0.233454660323662","0.187374817390044","0.0214926533784314","0.0225547115527983","0.0214926533784314","0.0225547115527983","0.011017917605101","0.0129157912050275","0.00751269489700357","0.00750664417585236","0.00751269489700357","0.00750664417585236","1600","0%"
"t = 0.247302270059656","0.260097662554354","0.209374456089416","0.0291433899980558","0.0283004156761405","0.0291433899980558","0.0283004156761405","0.243291303779746","0.194061142010009","0.0225274825708266","0.0236100047821693","0.0225274825708266","0.0236100047821693","0.0107625089527245","0.0127195790864818","0.00783592365118663","0.00782388426393084","0.00783592365118663","0.00782388426393084","1600","0%"
"t = 0.257560759222191","0.268186854731584","0.214109890838751","0.0298480844900659","0.0289937466480162","0.0298480844900659","0.0289937466480162","0.252839616978939","0.200303342864871","0.0237390922069576","0.0248852954777542","0.0237390922069576","0.0248852954777542","0.0105682308135064","0.0125895806372695","0.00794802657189007","0.00794382493476888","0.00794802657189007","0.00794382493476888","1600","0%"
"t = 0.267819248384725","0.275840594159053","0.218387847189702","0.0303993949258277","0.029580467155562","0.0303993949258277","0.029580467155562","0.261890168700821","0.206020128835013","0.0248953987270479","0.0260409815428995","0.0248953987270479","0.0260409815428995","0.0102992455070456","0.0123615840411107","0.00808612872942839","0.00808479470377306","0.00808612872942839","0.00808479470377306","1600","0%"
"t = 0.278077737547259","0.283060281902922","0.222186001088082","0.0306923047158634","0.0298806265993824","0.0306923047158634","0.0298806265993824","0.27043833562642","0.211181682344854","0.0256535753648256","0.0268061674078721","0.0256535753648256","0.0268061674078721","0.0100182461945583","0.0120821968086361","0.0082704847685748","0.00826578855989966","0.0082704847685748","0.00826578855989966","1600","0%"
"t = 0.288336226709793","0.289840694964308","0.225473054189913","0.0312275775623784","0.0304484334505777","0.0312275775623784","0.0304484334505777","0.278473093314079","0.215751131499091","0.026704216871719","0.0278780551063839","0.026704216871719","0.0278780551063839","0.00985813861342041","0.011886856903381","0.00847702831470956","0.00847192893871256","0.00847702831470956","0.00847192893871256","1600","0%"
"t = 0.298594715872328","0.296265407654339","0.22832459404309","0.0318326791275884","0.0310724102243817","0.0318326791275884","0.0310724102243817","0.286073621304217","0.219800389358742","0.0277688804710879","0.0289368939313508","0.0277688804710879","0.0289368939313508","0.00964906380881959","0.0116382219775315","0.00862078305144221","0.00861725914204259","0.00862078305144221","0.00861725914204259","1600","0%"
"t = 0.308853205034862","0.30220298511319","0.230647479909612","0.0323540417718272","0.031652411521902","0.0323540417718272","0.031652411521902","0.293108031274356","0.223233347731153","0.0288089017241106","0.0299295433748664","0.0288089017241106","0.0299295433748664","0.00966606545501905","0.0115426663290186","0.00895671141753186","0.00895771827646672","0.00895671141753186","0.00895771827646672","1600","0%"
"t = 0.319111694197396","0.307721512244047","0.23248626973817","0.0330199279343186","0.0323370749561457","0.0330199279343186","0.0323370749561457","0.29964278237529","0.226093514204675","0.0298724613754001","0.0309930406741718","0.0298724613754001","0.0309930406741718","0.00962480771261727","0.0113701195510749","0.00916408074144903","0.00916211232881328","0.00916408074144903","0.00916211232881328","1600","0%"
"t = 0.329370183359931","0.3127698727385","0.233803699165732","0.0335942952194285","0.032918981852682","0.0335942952194285","0.032918981852682","0.305627122291258","0.228343562796293","0.0307946907163426","0.0319317157835161","0.0307946907163426","0.0319317157835161","0.00962207560773681","0.0112081613601555","0.00930014731900304","0.00929626360689472","0.00930014731900304","0.00929626360689472","1600","0%"
"t = 0.339628672522465","0.317480215509295","0.234654662463048","0.0339926225278421","0.0333162551595027","0.0339926225278421","0.0333162551595027","0.311195314912135","0.230039728670533","0.0315471398121171","0.032644113290233","0.0315471398121171","0.032644113290233","0.00976301807094266","0.0112254732714788","0.00963046688864215","0.00964083916717091","0.00963046688864215","0.00964083916717091","1600","0%"
"t = 0.349887161684999","0.321634704366637","0.234960796125221","0.034760325240863","0.0340992611953085","0.034760325240863","0.0340992611953085","0.316132329694531","0.231105426424819","0.0326338567940896","0.0336778260636611","0.0326338567940896","0.0336778260636611","0.00988054009848135","0.0111497578726023","0.00980747963754976","0.00982238102347735","0.00980747963754976","0.00982238102347735","1600","0%"
