"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.497423894309699","0.0660123068029614","0.109031951068331","0.125838581052244","0.120852285919211","0.124201423533884","0.119405000614412","0.0560370143021526","0.0857171408219068","0.0864051648713325","0.0902413221188016","0.0853834649234832","0.0891225752320496","0.0273903748077642","0.0268175731285679","0.0308583582408419","0.031145927924701","0.0308138355992893","0.0311007842879873","100","10%"
"t = 0.520605609033673","0.0688939567714679","0.112456214559802","0.128962185295536","0.123842448335897","0.127284651259521","0.122553457306686","0.058860893444744","0.0908522272187347","0.0908900900616057","0.0953247383293691","0.0906002550286223","0.0949781981449171","0.0285370187347817","0.0281668053492249","0.0321825150493256","0.0325010116746429","0.0322595930294312","0.0326029887092189","100","10%"
"t = 0.543787323757646","0.0723176441651085","0.115770680873298","0.132544935901882","0.12672900580159","0.130361772626826","0.125046576793408","0.0621303047349812","0.0961528745547083","0.0942215118002617","0.0992644416213656","0.0951357541695459","0.100182356041551","0.0296583465286798","0.0295554335271912","0.0335943436842666","0.0339267184641234","0.0339400551936668","0.034348443721469","100","10%"
"t = 0.56696903848162","0.07483111877248","0.118662744628824","0.136747034511573","0.130750791587659","0.136156757623738","0.130669740692991","0.0648152286244949","0.101576862988209","0.099342043031929","0.105570982267658","0.102641858559773","0.10902171787035","0.0307183043200497","0.0308023228059926","0.034305630276725","0.0346782530221263","0.0352451806061411","0.0357781818982817","100","10%"
"t = 0.590150753205593","0.0772983929898735","0.120530761480099","0.138928076195231","0.132487884611151","0.139339853192777","0.133563285546562","0.0674791038750445","0.106376932506099","0.102323938278488","0.109277452279758","0.107112384143857","0.114384419444033","0.0319722314084688","0.0323652943597488","0.0358754439922958","0.036279871245164","0.0376230314396565","0.0382629236720372","100","10%"
"t = 0.613332467929567","0.0794551733784541","0.121754050594312","0.141649781610714","0.134822177789262","0.141572814893299","0.135522612925568","0.0697338832285779","0.110426998385902","0.105174923788136","0.112725185762112","0.110160783364563","0.117953908897425","0.0329730532132228","0.0336419702196093","0.0369089598196979","0.0373229966140443","0.0392928880643967","0.0400280844592","100","10%"
"t = 0.63651418265354","0.0817270673682293","0.123199294808742","0.144527841873584","0.137223978751849","0.144178763721082","0.137705832895772","0.0723143043095884","0.115470616312226","0.109826242000851","0.118088484414015","0.115428485671754","0.123845479259637","0.0340052087469207","0.0349758940948675","0.0382630178126109","0.0386900622382994","0.0414236712687045","0.0422899861259851","100","10%"
"t = 0.659695897377513","0.083267138567827","0.123838913035014","0.146142159227372","0.139018477559745","0.146678868083442","0.140558160829596","0.0741838019457852","0.119631092365779","0.114327292734935","0.123476245578179","0.121459692357236","0.130362168751532","0.0348023914687582","0.0360789046854827","0.0388673914045831","0.03930473349067","0.0430363123375606","0.0440453755798111","100","10%"
"t = 0.682877612101487","0.0850504189774276","0.124329833207038","0.145508996363082","0.138110609952285","0.146997124811205","0.140670743370973","0.0765208403863262","0.124101903416896","0.116442629489828","0.126206122507863","0.124483040774778","0.133904048673404","0.0357196878040475","0.0374295944554149","0.0400329556292537","0.0405378635106477","0.0450752870221287","0.0462695649358795","100","10%"
"t = 0.70605932682546","0.0865321683090653","0.124182569479123","0.146435389776148","0.138492913225365","0.148453994502255","0.14167126989478","0.0785846441880644","0.127873540572894","0.118192854408268","0.129281566489375","0.12685321142112","0.137539642065845","0.0367393537348072","0.0388514032029732","0.0415176296949114","0.042006864366141","0.0469776196962523","0.0483305061751263","100","10%"
"t = 0.729241041549434","0.0876974261462562","0.123813199291314","0.146877752050908","0.138646211811951","0.148706316844262","0.1417555341249","0.0801865526929856","0.13145345506012","0.120341906387716","0.132735687224157","0.129009435244104","0.140699580563726","0.0371906713475019","0.0396484843131914","0.0417229288526383","0.0421703542146433","0.0484763429556042","0.0499823576519422","100","10%"
"t = 0.752422756273407","0.0892912640144646","0.123605661421351","0.146821094441999","0.138594715411647","0.149651295454163","0.142856794447861","0.082475124728027","0.135616322952651","0.122653956995578","0.136317251135186","0.132446278321123","0.145044543349784","0.0376463370366768","0.0403192132593178","0.0421973534621892","0.0426586953167264","0.0498990542448905","0.0516342518244763","100","10%"
"t = 0.775604470997381","0.0904364786886857","0.123143645536683","0.147840485342729","0.139476232158728","0.149602016737347","0.142983276698902","0.0844828420509041","0.139942535388469","0.126010526556353","0.140459972104707","0.135284934590992","0.148081583031878","0.0378375755809695","0.0407937457194742","0.0423412037823499","0.0428677672022305","0.0514658560732507","0.0534813071982833","100","10%"
