"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.223345354445157","0.174472541141156","-0.00365991647697406","-0.0015855415856632","-0.000506611746617288","0.00134429495365497","0.20613583380853","0.157662245451162","-0.00175254461493302","-0.00426943515857308","0.000571717325871366","-0.00191072085952587","0.01058968938841","0.0120537479058888","0.000274091359342477","0.000825586637124659","0.000106246422793922","0.000638642266339041","1600","30%"
"t = 0.247302270059656","0.229817873944327","0.177750143372507","-0.00308363584575202","-0.00103353010156063","0.000147280986475234","0.00196946652922464","0.214161278914157","0.162505974148654","-0.00142768363500099","-0.00395991953023585","0.0010430094205258","-0.001458417639974","0.0100856282173702","0.0116724858068558","0.000288388993774271","0.000881308100543112","9.81834205623365e-05","0.000670279788834448","1600","30%"
"t = 0.257560759222191","0.235797336635607","0.180553417135636","-0.00345565115486233","-0.00140958696960684","0.00176563848314549","0.00351227979565793","0.221636084510811","0.166815854507513","-0.00183666459142933","-0.00439101467092567","0.000745670033511968","-0.00159500464094065","0.00935239019121302","0.0112197380838732","0.000172390546764105","0.000809714069052828","0.00645862379410812","0.00708569843801038","1600","30%"
"t = 0.267819248384725","0.241427956702495","0.182897262954474","-0.00349804365387119","-0.00145554523768641","0.00414357882824896","0.00579664427363537","0.228694561459454","0.170597500170665","-0.00197072865144947","-0.00450080701153508","0.00146680080565289","-0.000638648967453674","0.00868973501673979","0.010676467431712","3.57164368539147e-05","0.000714211529145888","0.01470703927233","0.0153800062632345","1600","30%"
"t = 0.278077737547259","0.246656382850733","0.184749706193371","-0.00379889928394367","-0.0017728791861842","0.00605509814853284","0.00762319487709632","0.23527644996248","0.173811511164938","-0.00232247047784171","-0.00482603580900038","0.00251480987709275","0.000613056427215234","0.0080744753386528","0.010201896417251","-3.51984627839627e-05","0.000682432460755713","0.0224972872563263","0.0232070107460548","1600","30%"
"t = 0.288336226709793","0.251528920032558","0.186131339584374","-0.00402587181011346","-0.00203313475027456","0.00762840145101249","0.00911266033611509","0.241422330499852","0.176472815780151","-0.0026548168772691","-0.00510561167040015","0.00368053358258928","0.00195682354974526","0.00758259663674643","0.00985131730208875","7.4597357900247e-05","0.000827568718736248","0.0303646721251049","0.0311048179233014","1600","30%"
"t = 0.298594715872328","0.255892981929183","0.187008706474477","-0.00393871377070709","-0.00200779812743124","0.00971932571343497","0.0111002983809441","0.246976344390201","0.178543892345446","-0.0027183190313789","-0.00509301079621598","0.00560506438026427","0.00406557289979401","0.00696595195707947","0.00936206686983266","8.55401742412828e-05","0.000867145819594576","0.037638927727459","0.0383965311933824","1600","30%"
"t = 0.308853205034862","0.259807137920937","0.187383334997815","-0.00448051710536219","-0.00260332155421878","0.0111292409231639","0.0124259966534973","0.251994137337653","0.180023655821973","-0.0032989779615134","-0.00561454220299148","0.00710693635781856","0.00571681226508506","0.00634836920164703","0.00889220094406713","7.36283629136829e-05","0.000884198111706003","0.0447137885945537","0.0454879548841167","1600","30%"
"t = 0.319111694197396","0.263247924113688","0.187257923341834","-0.00453053910352573","-0.00272424862378582","0.0126971426144429","0.013900666929976","0.256451372616828","0.180913574702361","-0.00346830392173188","-0.00568722232565647","0.00888572534679083","0.00763055074534271","0.00569797311741935","0.00840447331746703","0.000102061221324983","0.000934029158113529","0.0513536789033711","0.0521364467839338","1600","30%"
"t = 0.329370183359931","0.266219143740449","0.186623243062943","-0.00452621399596818","-0.00279257501194488","0.0142810280240483","0.0153943331739507","0.260351838886372","0.181204389454997","-0.00356746077858766","-0.00567561064802552","0.0107442500140321","0.00961799971343774","0.00506143124823887","0.00791224860184471","0.000130531625769971","0.000978664267884845","0.0578938433692277","0.0586795092667895","1600","30%"
