"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.239153085649608","0.18970752865537","-0.0162326189315025","-0.0121950472010455","-0.0124873336735112","-0.00896242345675296","0.220814591834516","0.172310159468557","0.00867854664219498","0.00437643219317474","0.0106247671205066","0.00642153802941188","0.0131739105667516","0.0150247076541859","-0.00426937587636508","-0.00377771605060376","-0.00438739993967117","-0.00392061165939307","100","10%"
"t = 0.247302270059656","0.246184792730201","0.194059936023567","-0.0154540497628249","-0.0114492325111315","-0.011727307429615","-0.00823492398729726","0.229371185010015","0.178210514897199","0.00786147630680144","0.00328812167100424","0.00991894159569133","0.00544306696769046","0.0119918845505761","0.0143898748018215","-0.00450727032441819","-0.00395762194712132","-0.00464685970678711","-0.00412436782858292","100","10%"
"t = 0.257560759222191","0.252931560348399","0.198128906306579","-0.0141483846821449","-0.0102133467985911","-0.00904928362694817","-0.0057071945814442","0.237577820995478","0.183765797591409","0.00792073009233762","0.00315509826182685","0.0101116636510584","0.0054855723722447","0.0106629145696145","0.0136620440511773","-0.00487710921425974","-0.00427501942980061","-0.00295537732664326","-0.00237223836676979","100","10%"
"t = 0.267819248384725","0.259462290420952","0.201672358273959","-0.0110927192370045","-0.00722556650053758","-0.00489131321310706","-0.00164980670706744","0.245506273726251","0.188728946894144","0.00844229434189932","0.00358103815675093","0.0109784061704834","0.00626766717678843","0.00976212724106825","0.0129804654995345","-0.00472369281841392","-0.00405699045274817","-0.00067069122034976","-1.56896931882069e-05","100","10%"
"t = 0.278077737547259","0.265614961210067","0.204540174505172","-0.00804185211710216","-0.00426678226792682","-0.0022401910878662","0.00092918793235774","0.252983069491185","0.192951981723415","0.00925891969012795","0.00437347607241492","0.0111982061344259","0.00644769205605887","0.00900032373900052","0.0123242353920768","-0.00461439023281462","-0.0038862134947726","0.00202603022066131","0.0027556103992016","100","10%"
"t = 0.288336226709793","0.271500860874043","0.207055560521171","-0.00757064686844549","-0.00381487931125376","-0.00177804001104914","0.00135871111479105","0.260116878778753","0.196744247047257","0.00842572994274834","0.00347212296445904","0.0100191039090558","0.00521272614685108","0.00841554348610906","0.0118832496381309","-0.00469710324788831","-0.00390361937544454","0.00403736590847398","0.00484415154890568","100","10%"
"t = 0.298594715872328","0.277128873621131","0.209153488378454","-0.00763189268660871","-0.00393078463380623","-0.00108966783294905","0.00198696958300583","0.266912770307784","0.200031387024526","0.00732405053767354","0.00223387709312446","0.00941329655420197","0.00460349988679663","0.00810412180674678","0.0116335661941971","-0.00426924728215055","-0.00341043521196718","0.00676680843081042","0.00764184192895446","100","10%"
"t = 0.308853205034862","0.282319250708737","0.210894798950539","-0.0065879827101287","-0.00304620234990108","-0.000236765369390813","0.00265025593942112","0.273191194118089","0.202888004445068","0.00629267345174383","0.00121222841869183","0.00817878656163686","0.0033593521812111","0.00765654121499742","0.011449994712649","-0.00385380181244994","-0.00292535389297998","0.00921980442940043","0.0101646236155717","100","10%"
"t = 0.319111694197396","0.287027482083541","0.212166046726239","-0.00416489810036897","-0.000742224551067539","0.00233924237581203","0.00511690773034045","0.278913445262813","0.205198538630538","0.0068486927630844","0.00204423871459274","0.00909904517640533","0.00455705918540074","0.00711778394227114","0.011100584458743","-0.00299774475990269","-0.00202629402725576","0.0121328818658751","0.0131250702633078","100","10%"
"t = 0.329370183359931","0.291153459269379","0.212776683538686","-0.0040586196569706","-0.000702619561735217","0.00242963930188799","0.0051952793623283","0.283968193222737","0.206751698885345","0.00596917565286992","0.00124885291624157","0.00842766098181585","0.0039800861663642","0.00638581730407845","0.0105436612893454","-0.00318167706276808","-0.00216190151687145","0.0137459600842815","0.0147965338650733","100","10%"
"t = 0.339628672522465","0.294991434091296","0.212877780836914","-0.00334288200305521","-5.7399982528289e-05","0.00347046306681152","0.00613053569720521","0.288654618937724","0.20771020287287","0.00568120955996897","0.00110903896032261","0.00860763743706614","0.0043638946856482","0.00621591505723128","0.010539799529188","-0.00229682638432065","-0.0012319781163198","0.0164576299037766","0.0175468769135735","100","10%"
"t = 0.349887161684999","0.298140739386092","0.212321190857383","-0.00376669159520582","-0.000589936865596933","0.00393301615418696","0.00641595796294147","0.292579323420842","0.20792310426582","0.00431201592155392","-0.000262135300993906","0.00793406989657041","0.00379989742916772","0.00557548292693361","0.0100765439254058","-0.00247325204388126","-0.00135931462149101","0.0183070534731699","0.0194439489680057","100","10%"
"t = 0.360145650847534","0.300868552716142","0.211439670433095","-0.00363753122348525","-0.000768652129511458","0.00330353116610764","0.00549694319950267","0.296011271266589","0.207736792067967","0.003050678461574","-0.00147256833518896","0.00647082844082043","0.00236270227847794","0.00498860275956001","0.00971904156956388","-0.00203257247121523","-0.000880227980250586","0.0203257621094843","0.0214977426248551","100","10%"
"t = 0.370404140010068","0.303504120552208","0.210108655902178","-0.00446032395635937","-0.00165992003954148","0.00283214978358854","0.0049781275052617","0.299289647448259","0.207035900630864","0.00122857622109565","-0.00317152672267076","0.00520683871169331","0.00123946494428785","0.00530903485961676","0.010271063397861","-0.000624113867111961","0.000571673428009921","0.0236984173508484","0.0249172433000175","100","10%"
"t = 0.380662629172602","0.305096813635288","0.208002893332033","-0.00199659750403899","0.000626305333351384","0.00485853190391767","0.0068274918843931","0.301461751066268","0.205481895766973","0.00276458174931035","-0.00137058079535085","0.00673435283453895","0.0029823552368534","0.00473761211784824","0.00984143292067902","-0.00029499737698518","0.00090624609703356","0.0256330589752509","0.0268549763453539","100","10%"
