"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.497423894309699","-0.00553958772809422","-0.0701343176938359","-0.00458001371775173","-0.000836831317658493","-0.00458001371775173","-0.000836831317658493","-0.00428338441311598","-0.0488583062929507","0.0175499869450985","0.0134823009589473","0.0175499869450985","0.0134823009589473","0.00290297760733673","-0.00725914405665151","-0.00439399757177635","-0.00392231214293546","-0.00439399757177635","-0.00392231214293546","100","0%"
"t = 0.520605609033673","-0.00557194702727191","-0.0728692642664395","-0.0032447019273022","0.000838383321227942","-0.0032447019273022","0.000838383321227942","-0.00437787502658351","-0.052893576590945","0.0168300424355452","0.0120667213679259","0.0168300424355452","0.0120667213679259","0.00309923976439921","-0.00761419118314087","-0.00382863526634485","-0.00324345454557755","-0.00382863526634485","-0.00324345454557755","100","0%"
"t = 0.543787323757646","-0.00500395782229256","-0.0746074206753488","-0.00251787994921435","0.00199708702428771","-0.00251787994921435","0.00199708702428771","-0.00387795236435485","-0.0562424533076153","0.0170049195725704","0.0115429939674596","0.0170049195725704","0.0115429939674596","0.0028789782683294","-0.00833205775611162","-0.0042201349309683","-0.00352171294265299","-0.0042201349309683","-0.00352171294265299","100","0%"
"t = 0.56696903848162","-0.00485743622688573","-0.0765863602165874","-0.00431354852146221","0.000872834484840667","-0.00431354852146221","0.000872834484840667","-0.00379966346685312","-0.0602544133202354","0.015273100151671","0.00897877432733439","0.015273100151671","0.00897877432733439","0.00296572200057926","-0.00870721714332085","-0.00419515559163215","-0.00335827249713429","-0.00419515559163215","-0.00335827249713429","100","0%"
"t = 0.590150753205593","-0.00499236580484224","-0.0784486584864386","-0.00367182217342443","0.00209010865039435","-0.00367182217342443","0.00209010865039435","-0.00406323679064258","-0.064641377982649","0.0144066737894164","0.0071875925860272","0.0144066737894164","0.0071875925860272","0.00319569143890253","-0.00888499985153224","-0.00386966979945064","-0.00285540248173136","-0.00386966979945064","-0.00285540248173136","100","0%"
"t = 0.613332467929567","-0.0042520095203402","-0.0791224977254128","-0.00187332177095427","0.00438922038534832","-0.00187332177095427","0.00438922038534832","-0.00342808815459154","-0.0680268283400452","0.0143916530977201","0.00651559129383551","0.0143916530977201","0.00651559129383551","0.0028618071835389","-0.00957734530836595","-0.00379379387908328","-0.00261128340956055","-0.00379379387908328","-0.00261128340956055","100","0%"
"t = 0.63651418265354","-0.0036216924886606","-0.0795429885606067","-0.00147558563665734","0.00534215111940506","-0.00147558563665734","0.00534215111940506","-0.00292287836399495","-0.0715703062009334","0.0139589925685203","0.00518501055670579","0.0139589925685203","0.00518501055670579","0.00260130717317488","-0.0101290007046688","-0.00404961793555321","-0.00267582542935079","-0.00404961793555321","-0.00267582542935079","100","0%"
"t = 0.659695897377513","-0.0025894865604387","-0.0792448112576799","0.000159880232974928","0.00740972160525384","0.000159880232974928","0.00740972160525384","-0.00201662197919818","-0.0746180688318422","0.0144127922287401","0.00465088585855254","0.0144127922287401","0.00465088585855254","0.00207351635636242","-0.0109023672779942","-0.00449457651530127","-0.00291664473818313","-0.00449457651530127","-0.00291664473818313","100","0%"
"t = 0.682877612101487","-0.00159370425531826","-0.0786990092510376","0.00176005237875546","0.00951362600389616","0.00176005237875546","0.00951362600389616","-0.00115394714705231","-0.0776590522564991","0.0148986074510806","0.00422787682049447","0.0148986074510806","0.00422787682049447","0.00162159873827498","-0.0115500331155247","-0.00493676306991236","-0.00313859007498248","-0.00493676306991236","-0.00313859007498248","100","0%"
"t = 0.70605932682546","-0.00124306540241661","-0.0784748695855896","0.00150500697614554","0.00990948811209536","0.00150500697614554","0.00990948811209536","-0.000986509589719209","-0.0814280077123308","0.0129322270319834","0.00104971170881143","0.0129322270319834","0.00104971170881143","0.00160279963096711","-0.0116924522032081","-0.0043274297477951","-0.00223419244120955","-0.0043274297477951","-0.00223419244120955","100","0%"
