"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.648920970271713","0.04618464118422","0.0499973180116057","0.0905906313218098","0.08949495542305","0.0905906313218098","0.08949495542305","0.04496296800988","0.0472637453855932","0.0766207236361977","0.07830153567213","0.0766207236361977","0.07830153567213","0.0235905444831749","0.023224415056251","0.025107750625731","0.0251451927148479","0.025107750625731","0.0251451927148479","100","0%"
"t = 0.662355355152468","0.0490788197202174","0.0526417876207777","0.0939999275740057","0.0927929903267869","0.0939999275740057","0.0927929903267869","0.0478393238205589","0.0499655404705322","0.0802005199270342","0.0820246996630044","0.0802005199270342","0.0820246996630044","0.0244701062269287","0.0241612278241185","0.0260272044811155","0.0260607939792147","0.0260272044811155","0.0260607939792147","100","0%"
"t = 0.675789740033223","0.0520765467098897","0.0553531553900743","0.0965211008119817","0.095216795145377","0.0965211008119817","0.095216795145377","0.0508698452036911","0.0527992958255508","0.0838865418665606","0.0858248206851198","0.0838865418665606","0.0858248206851198","0.0252881915447307","0.0250098839615611","0.0269423154442361","0.0269622863828572","0.0269423154442361","0.0269622863828572","100","0%"
"t = 0.689224124913979","0.0548735653487124","0.0582883261601038","0.0993917587771031","0.0980107704788056","0.0993917587771031","0.0980107704788056","0.0537051653866492","0.0558474581087167","0.0868192299019308","0.0890518663023949","0.0868192299019308","0.0890518663023949","0.0260726419288171","0.0257850615131646","0.0276807344859348","0.0277050011207432","0.0276807344859348","0.0277050011207432","100","0%"
"t = 0.702658509794734","0.0577192254199256","0.0608295887799842","0.101110056204011","0.0996398766066187","0.101110056204011","0.0996398766066187","0.0565786172931107","0.0585717718851826","0.0892815938233686","0.0916437714678182","0.0892815938233686","0.0916437714678182","0.0264642685509988","0.0261498105933195","0.0281392499764597","0.0281392555615182","0.0281392499764597","0.0281392555615182","100","0%"
"t = 0.716092894675489","0.0606467385511883","0.0633309463191759","0.104823981215241","0.103203274009302","0.104823981215241","0.103203274009302","0.0595799246101825","0.0612287572847324","0.0932333366739167","0.0957946619349709","0.0932333366739167","0.0957946619349709","0.027181306398627","0.0269518547322942","0.0293057054887252","0.0293367271699054","0.0293057054887252","0.0293367271699054","100","0%"
"t = 0.729527279556244","0.0636646212164235","0.0661860486640558","0.106880862018177","0.105294867247827","0.106880862018177","0.105294867247827","0.0627046922733235","0.0642845440337049","0.0959345391126482","0.0986501113472474","0.0959345391126482","0.0986501113472474","0.0277759947237077","0.0275336563139957","0.0297968753113689","0.0297962005566171","0.0297968753113689","0.0297962005566171","100","0%"
"t = 0.742961664436999","0.066525051787377","0.0690412676527288","0.110716305399567","0.108898569658593","0.110716305399567","0.108898569658593","0.0656676695865792","0.0674172355814167","0.10020682178361","0.103045313157852","0.10020682178361","0.103045313157852","0.0284032016364548","0.0282077502899438","0.0302198910102086","0.0302224619610516","0.0302198910102086","0.0302224619610516","100","0%"
"t = 0.756396049317755","0.0692911019315501","0.0715966473857439","0.112099919681349","0.110425193361398","0.112099919681349","0.110425193361398","0.0685706448761075","0.0702877617208561","0.102659925725029","0.10565568208597","0.102659925725029","0.10565568208597","0.0289948204272716","0.028859101400759","0.0308908852782309","0.0309003557473066","0.0308908852782309","0.0309003557473066","100","0%"
"t = 0.76983043419851","0.0720374461573416","0.0742094030337408","0.114072749720039","0.11227447355533","0.114072749720039","0.11227447355533","0.0714310251957875","0.073288067534969","0.104766379025504","0.107970130212421","0.104766379025504","0.107970130212421","0.0295752673310527","0.029441350547114","0.031436794686251","0.0314617658290857","0.031436794686251","0.0314617658290857","100","0%"
