"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.216640766927312","0.168571392532487","-0.0274345323315273","-0.0221387036362758","-0.00777516249422372","-0.0048047290613963","0.198987816296118","0.151723287539746","0.00265006797213386","-0.00183739646895691","0.0128600404180173","0.00881046208328738","0.0138987399549289","0.0154262264345822","-0.00252217421274121","-0.00198290081271487","-0.00350629120866742","-0.00306468436184051","100","30%"
"t = 0.247302270059656","0.222377774845782","0.171687769375266","-0.0264473457623047","-0.0210221969026095","-0.00661986283006055","-0.00361726107447553","0.206262112972386","0.156370117931156","0.000725431106787918","-0.0040903279082606","0.011952543659876","0.00765404965903221","0.0128033061743864","0.0153971766227667","-0.00206088013121728","-0.00144284827034171","-0.00315342147112785","-0.00264979031723906","100","30%"
"t = 0.257560759222191","0.227447708652483","0.174200247838877","-0.0267071318898995","-0.0212407397462403","-0.00518951709983811","-0.00228709832905189","0.212813126258989","0.160358468766572","-0.00132221627028504","-0.00635601802752952","0.00918914255050948","0.00465077995844683","0.0110735802366874","0.0148931693873809","-0.00239062252487573","-0.00169160046166862","0.00279208361428168","0.00339829942540673","100","30%"
"t = 0.267819248384725","0.232626295879295","0.176367653841091","-0.0251009172920921","-0.0198052491790026","0.00151842484081961","0.00417848144740043","0.219407280012667","0.163933774934282","-0.00227913728231497","-0.00747964830653631","0.0102914486555027","0.0058913179925265","0.010465989457615","0.014376028795809","-0.00217799625667954","-0.00140647985698149","0.0118465272808921","0.0125605202009004","100","30%"
"t = 0.278077737547259","0.237539926933693","0.17814891813543","-0.0250142116994513","-0.0197420821268251","0.00385576303918835","0.00642958374999959","0.225657493443123","0.167047476453588","-0.00341424233027563","-0.0087667941067577","0.00974796326670409","0.0054149850844178","0.00994375801106367","0.0138750811574309","-0.00219618453157241","-0.00136036958695585","0.0193986100286311","0.0202086215594592","100","30%"
"t = 0.288336226709793","0.24191239997331","0.179466219537384","-0.0236443799311469","-0.0185648681541415","0.00685730829409181","0.00925495072767468","0.23128954643187","0.169615182035027","-0.00519555473966439","-0.0106114082166215","0.0102307372133425","0.00606975589960493","0.00938697400034171","0.0135702520879164","-0.00154110250117203","-0.000623858695602746","0.0272862030446311","0.0281751727182094","100","30%"
"t = 0.298594715872328","0.245980982761334","0.180406171515008","-0.023365527500833","-0.0183321618650852","0.00910386032279767","0.0113410755040791","0.236536555903086","0.171718464266772","-0.00689987131432845","-0.0122643093490875","0.0111190690726164","0.00701663504733158","0.0089621261856679","0.0131163956418188","-0.00153992012388426","-0.000549235613279392","0.0345924834075295","0.0355431692626697","100","30%"
"t = 0.308853205034862","0.249420072054455","0.180739155187393","-0.0233169881054741","-0.0181997684501322","0.0106547513278065","0.0127981759255278","0.241076169772017","0.173128770654019","-0.00780338843544188","-0.0130903244978907","0.0119993108688131","0.00795577912452324","0.00830657120694049","0.0126577613752587","-0.00135832530719028","-0.000311112532677101","0.0414711756639416","0.042474282516877","100","30%"
"t = 0.319111694197396","0.252630741939621","0.18059577154379","-0.0229554147836332","-0.0178405575885158","0.013300308059988","0.0153428655108175","0.245303569172534","0.173965945287746","-0.00896246130731807","-0.0142025103739833","0.0138396855168468","0.00996061398858221","0.00817572598630725","0.0125982314200243","-0.000467599046439449","0.000652202073819991","0.0487732449767511","0.0498335824270521","100","30%"
"t = 0.329370183359931","0.255014890390038","0.179813186686137","-0.0234368169638474","-0.0183628742364427","0.0146514425027895","0.016615027710857","0.248614711701387","0.174067529529404","-0.0110837465035886","-0.016262576752146","0.0146588835912365","0.0109550189345118","0.00739063605419568","0.0121281128720642","-0.000633394988537895","0.000569326855445971","0.0545939815143569","0.0557119320091061","100","30%"
