"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.497423894309699","0.055575219552491","0.0835705103413892","0.105561834044234","0.101614701813675","0.0991665656348722","0.0957659507026126","0.0457331057894484","0.0629882918032327","0.0717270663795694","0.0751328114721124","0.0670316848658024","0.0703135120149679","0.0207457639730627","0.0210628836744211","0.0242861855124646","0.0244647018445049","0.0240749087128267","0.0242428806886762","100","30%"
"t = 0.520605609033673","0.0579171123225685","0.0858015691818191","0.107206538597458","0.102923563529601","0.0996986725362221","0.0962210014678031","0.0479171347654143","0.0661037348584322","0.0731731620118943","0.0769640894007452","0.0712995275491693","0.0750813689608772","0.0217830895911926","0.0221261821096053","0.0255384102713592","0.0257046486107829","0.0259757059338313","0.0262607872039921","100","30%"
"t = 0.543787323757646","0.0602653935071241","0.0881030843391138","0.111685948056318","0.107013510224314","0.1066294597752","0.10276915381742","0.0500806251678334","0.0695089907178557","0.0766987025392075","0.0812514697281473","0.0788076829752612","0.0835357028652215","0.0225450057073845","0.0233317161035283","0.0264568244989861","0.0266412456053351","0.0289484306414456","0.0293928386171517","100","30%"
"t = 0.56696903848162","0.0616452165035981","0.0899988743810148","0.113421218403881","0.108493622630534","0.109649199769196","0.105610224863834","0.0515788794343036","0.0731138966135366","0.0799384429754164","0.0849920037757224","0.0848029181999587","0.090074204634395","0.0234223400486497","0.024328507069793","0.0272085800874791","0.0273815029870623","0.0333271705473531","0.0339568381616169","100","30%"
"t = 0.590150753205593","0.0642268120872034","0.0918915929831617","0.116564692159683","0.111332467634356","0.114373922581423","0.11016910322887","0.0540593900737158","0.0770629073047805","0.0834439503598055","0.0892646384575958","0.0923114929827671","0.0983430254557024","0.0243101562517614","0.0253303526711218","0.0282338791363567","0.0284452591249704","0.0387298074417249","0.0395995752764885","100","30%"
"t = 0.613332467929567","0.0663492467828955","0.0940392042008814","0.11953406722663","0.1138326326849","0.118867489887533","0.114424527677848","0.0561084307272634","0.0811416935482815","0.0876292065345751","0.0943263100940356","0.10000732829992","0.106605557492092","0.0250297850800528","0.0261872106105397","0.029116980952815","0.0293319116437597","0.0444527888456098","0.0456061807500593","100","30%"
"t = 0.63651418265354","0.0684000176337611","0.0951910557276424","0.12132709871351","0.115326550983267","0.120752424997974","0.11649235487624","0.0582596143923115","0.0847346643212301","0.0915250970086781","0.0988268461872704","0.104957479133396","0.112028708182845","0.0256387232533516","0.0271933806456765","0.0292106235182143","0.0294547778542412","0.0502235910821723","0.0516409474471894","100","30%"
"t = 0.659695897377513","0.0706315575137072","0.0965465568818144","0.122253106583504","0.115740831651503","0.120586100177737","0.116444026395557","0.0606154025181422","0.0886645710019209","0.0936128905064005","0.101525075344583","0.106826108138158","0.113921091612979","0.0263089178901408","0.0281033122129408","0.0298348343279016","0.0300685486587142","0.0569974605576896","0.0587124489303197","100","30%"
"t = 0.682877612101487","0.0726060229638524","0.0977275216546447","0.123219562903703","0.116205941638258","0.122498472220332","0.118255667717051","0.0628872846731697","0.0928223519389083","0.0967732925248858","0.105267097309277","0.110789665468192","0.117818309930527","0.0273029316734401","0.0292124881894569","0.0307302098677055","0.0310084747490506","0.0638071318866681","0.0658352071580614","100","30%"
"t = 0.70605932682546","0.0746713595822131","0.0988579316999633","0.125326904538353","0.118048711236","0.123655167972148","0.119319099194609","0.0652406557524141","0.0973087806294554","0.100257135289375","0.109860703355906","0.113644949000884","0.120780434082925","0.0281333318580492","0.0301255226920648","0.0319509681762216","0.0321748017204183","0.0706181261077898","0.0729521618814652","100","30%"
