"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.497423894309699","-0.00209445381975947","-0.0623895975071603","-0.00266555836318282","-0.000177498072569397","-0.00242113319171794","5.78014958767461e-05","-0.00153189153840084","-0.0436234222681413","0.00217994452726289","-0.00109722302623473","0.0023538114476172","-0.000907995650657056","0.000781646461929932","-0.00907717159133183","-0.000950709447404904","-0.000383051003988182","-0.000981769948461351","-0.000415307760595166","400","10%"
"t = 0.520605609033673","-0.00172301089670497","-0.0648325422480793","-0.00216016615574332","0.000668081832030043","-0.000976773477414595","0.00179850546807269","-0.00119015881461484","-0.047192815604363","0.00228611763560618","-0.00149499475617391","0.00221362063760671","-0.001479419975091","0.000593406322629235","-0.00966086177708762","-0.000902263192855132","-0.000224770961644936","0.00135163066545204","0.0020372100923536","400","10%"
"t = 0.543787323757646","-0.00143876433797029","-0.0667193467083727","-0.00103347009149979","0.00214095606098792","0.000804821788526523","0.00387558854509912","-0.000921015015826526","-0.0505360872266529","0.00294735524698105","-0.00137299591753339","0.00251873844229957","-0.0016338494475817","0.000443509563100086","-0.010333133574297","-0.000926187370491278","-0.000129971045858451","0.00384721964557718","0.00466165029775342","400","10%"
"t = 0.56696903848162","-0.00145350048775833","-0.0687668114762089","-0.00210449398898026","0.00154583636435638","0.000435975550804087","0.00394668072185129","-0.000935099144116719","-0.0544028487802991","0.0019686459914886","-0.00303697823798039","0.00121803594962386","-0.00351021389404336","0.000440303185321354","-0.0108113155340214","-0.00106662820875725","-0.000123504942489994","0.00612267663343562","0.00709807177004498","400","10%"
"t = 0.590150753205593","-0.0012732829871457","-0.0702095209234185","-0.00118947933968749","0.00289232667290717","0.00207664670516358","0.00597157234394384","-0.000768099182681989","-0.0579947262663812","0.00257669914409747","-0.00307722007073399","0.00172437422261455","-0.00353093137435501","0.000359892816415855","-0.0113573713928384","-0.00104478350475961","4.86726969427708e-05","0.00849877143312218","0.00963621387759069","400","10%"
"t = 0.613332467929567","-0.00115332245846022","-0.071400175630755","-0.00140717761458818","0.00313612190071459","0.00291413107201782","0.00722131431130715","-0.000660216413992934","-0.0616649315867839","0.00224692078769862","-0.00419011164037658","0.00145883166444262","-0.00440286027886914","0.000283004735765304","-0.01183733095279","-0.00113369011729822","0.000131403671912185","0.0109616478751575","0.0122862637429266","400","10%"
"t = 0.63651418265354","-0.00134150415289648","-0.0727079223804394","-0.00209503231101013","0.00300956608285638","0.0031610730775088","0.00797184443155368","-0.000872095935882157","-0.065845236974796","0.00154893655826479","-0.00572783640178309","0.000990401310983238","-0.00553227444011576","0.000416192783595733","-0.0120246898635802","-0.00103724060944486","0.000425741165579378","0.0132123562022514","0.0147460071663089","400","10%"
"t = 0.659695897377513","-0.00147016909093023","-0.0735352498968875","-0.00121161759576057","0.00438051369342483","0.00514550993610961","0.0103658019699831","-0.00101770375230836","-0.0698020903985419","0.00208872471283118","-0.00599397236281473","0.00195975868792485","-0.00515545496131824","0.000510228882290966","-0.0122228918702703","-0.00084123172774832","0.0008257853134811","0.0156998286989045","0.017446028478156","400","10%"
"t = 0.682877612101487","-0.00168391750007466","-0.0740919254908708","-0.00147756884405925","0.00471791161241263","0.00661903168413001","0.0123433322471448","-0.00126226215478319","-0.073772001973035","0.00165473335428447","-0.00730955230302078","0.00250567041893113","-0.00520473438123912","0.000652965017639515","-0.0123484463134935","-0.000700622303761608","0.00120173769790593","0.0181114207247301","0.0200985277662087","400","10%"
"t = 0.70605932682546","-0.0013310735857303","-0.0738301049680474","-0.000954840750782291","0.00574471755363195","0.00854571827173456","0.0146780562641638","-0.000942634790250828","-0.0770739996393494","0.00186055988564145","-0.00803495835183161","0.00358342564797857","-0.00473851811110455","0.000456763969629864","-0.012704878014966","-0.00087002088557851","0.00127543454523499","0.0200715978395248","0.0223049549419385","400","10%"
