"","ame.cox","ame.po","ame.kmdr.clog","ame.kmdr.logit","ame.dr.ig.clog","ame.mdr.ig.logit","me.cox.x = 0.5","me.po.x = 0.5","me.kmdr.clog.x = 0.5","me.kmdr.logit.x = 0.5","me.dr.ig.clog.x = 0.5","me.dr.ig.logit.x = 0.5","cdf.cox.x = 0.5","cdf.po.x = 0.5","cdf.kmdr.clog.x = 0.5","cdf.kmdr.logit.x = 0.5","cdf.dr.ig.clog.x = 0.5","cdf.dr.ig.logit.x = 0.5","n","cens.level"
"t = 0.237043780897122","0.223345354445157","0.174472541141156","0.0253532589627031","0.0244688750001837","0.0235763012954261","0.0230159368846692","0.20613583380853","0.157662245451162","0.0190987921673645","0.0201036672627205","0.0178676631795159","0.0186760726896371","0.011146305891548","0.0124202433602541","0.00587813443858449","0.00593616036909737","0.00582635363457936","0.00586978078175511","1600","30%"
"t = 0.247302270059656","0.229817873944327","0.177750143372507","0.0259011679894857","0.025022236387734","0.024115741355506","0.0234908496286221","0.214161278914157","0.162505974148654","0.0200829143019686","0.0211331626682664","0.0188154817949493","0.0196875043384583","0.0107736937935735","0.0121146339633198","0.00610861418848951","0.00615676857473202","0.00605467393788298","0.00608869365434174","1600","30%"
"t = 0.257560759222191","0.235797336635607","0.180553417135636","0.0261201781824719","0.0252158618339411","0.024643659323089","0.0241318838207082","0.221636084510811","0.166815854507513","0.0208690236046828","0.0219629782904619","0.0203113314417786","0.0212172568579206","0.0103250900535018","0.0118284891794634","0.0063178188063413","0.00637129919742023","0.0083937598350757","0.00876745769169395","1600","30%"
"t = 0.267819248384725","0.241427956702495","0.182897262954474","0.0264723003217141","0.0255293579270831","0.0251581432935049","0.0247538658401302","0.228694561459454","0.170597500170665","0.0217069675360189","0.0228113984381151","0.0215890572591668","0.0223968524784502","0.00988656329078581","0.0114233570403708","0.00644402761416812","0.00649219107576887","0.0150081286760444","0.0156299538878918","1600","30%"
"t = 0.278077737547259","0.246656382850733","0.184749706193371","0.0276488543717763","0.0266505142046768","0.0263041207148076","0.0259784427118416","0.23527644996248","0.173811511164938","0.0231663205886199","0.0243123531159743","0.0232005173234881","0.0238806667699571","0.00963855101712431","0.0111883135632428","0.00670681148200962","0.00675317809397806","0.0225366372793068","0.023239186818411","1600","30%"
"t = 0.288336226709793","0.251528920032558","0.186131339584374","0.0280615293871872","0.0270828579302504","0.0278107881575711","0.027525298347529","0.241422330499852","0.176472815780151","0.0239686270551335","0.025118385906605","0.0249592015023128","0.0255625386462757","0.00947467294253744","0.0110263346753438","0.00697236126899111","0.00701981709852035","0.0303646721251049","0.0311048179233014","1600","30%"
"t = 0.298594715872328","0.255892981929183","0.187008706474477","0.0281931158153074","0.0272509489127024","0.0283279359179929","0.0281029067721606","0.246976344390201","0.178543892345446","0.0245398743116437","0.0256259852468105","0.0257961451270795","0.0262507923790648","0.00934493396135759","0.0108655622998901","0.00723069193273251","0.00727834940284711","0.037638927727459","0.0383965311933824","1600","30%"
"t = 0.308853205034862","0.259807137920937","0.187383334997815","0.0290245856566696","0.028093145249443","0.0291575607742775","0.0289548285342863","0.251994137337653","0.180023655821973","0.025698276518915","0.0267577726856991","0.0269167371836394","0.0272961731558282","0.00909207870889723","0.0106035256027925","0.00741400995406236","0.00746983820822629","0.0447137885945537","0.0454879548841167","1600","30%"
"t = 0.319111694197396","0.263247924113688","0.187257923341834","0.0295640173974652","0.0286742337014773","0.0303112005072079","0.030158058765667","0.256451372616828","0.180913574702361","0.0265908124781489","0.0276226365819766","0.0282917160208919","0.0286360238509255","0.00890484123502828","0.0103771225697924","0.00758939650090664","0.00763481365356107","0.0513536789033711","0.0521364467839338","1600","30%"
"t = 0.329370183359931","0.266219143740449","0.186623243062943","0.0304394789713081","0.029546102105233","0.0313164248016101","0.0312050163566338","0.260351838886372","0.181204389454997","0.027815652419316","0.0288118349028675","0.0295179134197277","0.0298470458691319","0.00883225286448701","0.0102261884332941","0.00783042084602719","0.00787300097866217","0.0578938433692277","0.0586795092667895","1600","30%"
