"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"
"1"	0.00290297760733673	-0.00725914405665151	-0.00439399757177635	-0.00392231214293546	-0.00439399757177635	-0.00392231214293546	0.00489059787601021	-0.00414515264914737	-0.00161635874955971	-0.00111949788786853	-0.00171854902430496	-0.00122828034284148	0.00192143527927008	-0.00513030432987986	-0.00294138672807284	-0.00244323812207042	-0.00364926506511956	-0.00316080747865513
"2"	-0.00077953471566507	0.0051902338221215	-0.00192134647106074	0.0206236570766377	-0.00192134647106074	0.0206236570766377	0.00400236398439685	0.0113728395053318	0.0036092184550508	0.0259229455267036	0.052794713469163	0.0716797197439105	0.00095822317575879	0.0131925327081139	0.00634335711171411	0.0286801829070993	0.149285346025784	0.161705873647513
"3"	0.00098879670441884	-0.018107140636375	0.00684731942614199	0.00842498331645992	0.00684731942614199	0.00842498331645992	0.0022352602466529	-0.0150395810883514	0.0101580570233559	0.0101012300795192	0.0205242917078024	0.0204234387976895	-0.00112106622089957	-0.0107161742719964	0.0149639136921471	0.0129509207158378	0.0386524350694758	0.0378718872581496
"4"	0.0012590297974949	0.00778003600915413	0.00437650753817295	0.0132566196531414	0.00437650753817295	0.0132566196531414	0.00376918256464987	0.00702991091551399	0.00565176658346543	0.0160721557408803	0.0379994736677116	0.047707596797669	0.0011206009737535	0.00734496519501915	0.00873598739815924	0.018177674830593	0.104822783943425	0.110937701633618
"5"	-0.00553958772809422	-0.0701343176938359	-0.00458001371775173	-0.00083683131765849	-0.00458001371775173	-0.00083683131765849	-0.00953153604556483	-0.0720195348166374	-0.00906560173296258	-0.00540574286590204	-0.00839740959988372	-0.0048496717140312	-0.0105133217877105	-0.0665591825621752	-0.0129536102130207	-0.00855403897722638	-0.0130242140251867	-0.00917718922538633
"6"	0.00888418520539471	0.0292134846970128	0.0080476050121483	0.00419951991791682	0.0080476050121483	0.00419951991791682	0.0100556040861112	0.040963757678297	0.00752121024626196	0.00444838218808816	0.0688484441979607	0.0638615083412824	0.00568950222261518	0.0536665878270275	0.0185704192303039	0.0186038420022088	0.207129122717193	0.201009477423265
"7"	0.00513874014216162	0.0969525547167801	-0.0205232043472059	-0.0599986282967685	-0.0205232043472059	-0.0599986282967685	0.0111380686148896	0.111061259963841	-0.0214873390735411	-0.0535958297657351	0.0495440273520293	0.0215154404215477	0.00520498439980265	0.125149298860581	-0.0223022065952053	-0.0443572276402869	0.169755612889372	0.156475207272075
"8"	0.00603981765183587	0.0576340319519719	0.00712529281061313	0.025513970817357	0.00712529281061313	0.025513970817357	0.00873393287600942	0.0652864539136693	0.00602210347539345	0.0193196479275886	0.0533154619516807	0.044288785644968	0.00620045564815416	0.071447646838002	0.0107095834461696	0.0170764575389137	0.157571061268317	0.152186696044469
"9"	0.0263775179796659	0.0265397875396595	0.0309658602749072	0.0311813565453794	0.0309658602749072	0.0311813565453794	0.0273903748077642	0.0268175731285679	0.0308583582408419	0.031145927924701	0.0308138355992893	0.0311007842879873	0.0261376212171468	0.0261425102266141	0.0304385696838264	0.0306703436112124	0.0300511182993594	0.030284080810426
"10"	0.0493554463789766	0.0495669236065667	0.05054191202536	0.0550927570154255	0.05054191202536	0.0550927570154255	0.0554878027682267	0.0555974338726988	0.0574155516853944	0.0636445549302101	0.075112837953158	0.089462397808811	0.0623693738466568	0.0617266113750199	0.0674499266741006	0.0736250060034236	0.156234506546504	0.167999536570437
"11"	0.0237299318843048	0.0296687162453097	0.0293261656505119	0.0253483037648578	0.0293261656505119	0.0253483037648578	0.0257235247501263	0.0302483823641778	0.033968721025198	0.0295703754702391	0.0320835507809765	0.0296062899970305	0.0336036555849994	0.0348219440398592	0.0439023854983387	0.0395639125851618	0.0419368274542185	0.0407163048504464
"12"	0.0408247321814746	0.0421162833673574	0.0447866634536672	0.0459822564969211	0.0447866634536672	0.0459822564969211	0.04391939429775	0.0443688355254453	0.0487981379908196	0.0502918341264425	0.0588908283200901	0.0652525536848828	0.0499219755505967	0.0491616609853827	0.0588293236364853	0.0591388013407302	0.113006535017122	0.118471255986356
"13"	0.0628084029791693	0.105207526176806	0.125431775217748	0.120372323940333	0.125431775217748	0.120372323940333	0.0660123068029614	0.109031951068331	0.125838581052244	0.120852285919211	0.124201423533884	0.119405000614412	0.0708175985328497	0.107341601915283	0.136377633524957	0.130088124243691	0.128266577654749	0.12302085196207
"14"	0.0913320415115338	0.108280821483932	0.115515200591197	0.120586570130614	0.115515200591197	0.120586570130614	0.0956015686002256	0.118819006533798	0.126090166878878	0.131869563355542	0.140427925242332	0.144323361886898	0.107786158069581	0.132947695490919	0.157150862035705	0.163669154814307	0.242574802236563	0.243086186063645
"15"	0.0858228223640594	0.132563164191858	0.118821533356887	0.14974804810503	0.118821533356887	0.14974804810503	0.0962199924012962	0.148406878118366	0.149233415419974	0.176379660276669	0.132260766913878	0.144736164808954	0.112623282769534	0.165601801033777	0.238996701128165	0.30500294455493	0.209957241438206	0.207876345998924
"16"	0.0892825395010948	0.118465115325224	0.124475316079249	0.133112505510741	0.124475316079249	0.133112505510741	0.0954691471895876	0.128862202862862	0.134765576712197	0.142482838785353	0.141574903502054	0.143187221587731	0.10653602027763	0.138960081523222	0.173404635872722	0.181498042580713	0.215917069984973	0.213287558495955
"17"	0.00117844515844322	-0.00945895762946138	-0.00015951580426994	0.00039055112467681	-0.00015951580426994	0.00039055112467681	0.00078164646192993	-0.00907717159133183	-0.0009507094474049	-0.00038305100398818	-0.00098176994846135	-0.00041530776059516	0.00086816931709307	-0.00714511625712435	-0.00047760485159	8.37848338013723e-05	-0.00071791783828141	-0.00015434534374171
"18"	-0.00030577090743546	0.00214826934610961	-0.00065303503204876	0.0217609709319663	-0.00065303503204876	0.0217609709319663	-0.00072894278096344	0.00286692906736916	-0.00081679898602154	0.0214455971190043	0.0491724748861981	0.0678392913882719	0.0017129629239915	0.00775331511440654	0.00300766514176194	0.0247926566496803	0.148892171105039	0.160503626292046
"19"	8.45608338337145e-05	-0.022501258144501	0.00207069631363125	0.00676901713042518	0.00207069631363125	0.00676901713042518	1.62943416642598e-05	-0.022319204201787	0.00219856594561673	0.00665008218608766	0.0150254950173702	0.0179757424230429	0.00030781033157523	-0.0208733923804604	0.00672457185517799	0.00901122877972412	0.0367670518435115	0.0373149588393122
"20"	0.0005222917860431	0.00946360320442947	0.000657063164783302	0.0137305841166152	0.000657063164783302	0.0137305841166152	0.000555146494668795	0.00937805782847879	0.00128942088188802	0.0129625092115814	0.0343507721780728	0.0451432690722137	0.00101867985162766	0.00849659216438795	0.00297088718549676	0.0154403003001856	0.104738200255265	0.111178732017128
"21"	-0.00329023537863145	-0.0670926930423661	0.00042810243050897	0.00273825614505035	0.00042810243050897	0.00273825614505035	-0.00209445381975947	-0.0623895975071603	-0.00266555836318282	-0.00017749807256939	-0.00242113319171794	5.78014958767461e-05	-0.00122920507626299	-0.052494839142537	0.00031504910027169	0.00285148886454597	-0.00045306879926437	0.00209951638581682
"22"	0.00067772747987807	0.0217316441490034	4.80233228595427e-05	-0.00417764600605431	4.80233228595427e-05	-0.00417764600605431	0.00107143750861427	0.0299096865896277	0.00167918455313395	-0.0017599062907573	0.0670917182798489	0.0621148094297449	0.00476766332019775	0.0536955827706518	0.0106253833197437	0.00754521483987357	0.215589925277535	0.209663276681369
"23"	-0.00024649409245208	0.0885277495742592	-0.00694234493879722	-0.0525743617755123	-0.00694234493879722	-0.0525743617755123	0.00026651766260941	0.0949668194236875	-0.00526091855220421	-0.0498335685324019	0.0660269720641483	0.0304362648015769	0.00420580277329904	0.113153183843714	-0.00714479843804537	-0.0472980804725627	0.191053609521913	0.173208841413182
"24"	0.000988293749356532	0.0545138103359705	0.00179097179294551	0.0227697730606941	0.00179097179294551	0.0227697730606941	0.000747327076564904	0.0564571216754302	0.00172804520347913	0.0214896274115698	0.0524397561142255	0.0416507183049969	0.00317513181668483	0.0652561775219774	0.00576609559245885	0.0201151139262328	0.165709948104734	0.159000960485341
"25"	0.0129093649243706	0.0157147875776594	0.0146605152933969	0.01473825561675	0.0146605152933969	0.01473825561675	0.013092039580553	0.0156050666001197	0.0145549133546537	0.0146029058025174	0.0145518922502461	0.0145977233630633	0.0135141841691554	0.015097288138095	0.0151415513303458	0.015215465664404	0.0151162358083058	0.0151830238640988
"26"	0.0251498881886176	0.0251437256469051	0.025949420571946	0.0343214553668476	0.025949420571946	0.0343214553668476	0.0264226140804575	0.0261515403931244	0.0270372499547952	0.0350754302914221	0.0550087372739941	0.0723161081653263	0.0290399405782565	0.029159090224626	0.0301297392814196	0.0397032974914364	0.150446883266016	0.161975290404825
"27"	0.0127757425455626	0.025671332241999	0.0164553774803401	0.0153397321083299	0.0164553774803401	0.0153397321083299	0.0132764348867533	0.0260540476889486	0.0174317175846519	0.0159374674865183	0.0198551145291183	0.0211354608520568	0.0170989205079505	0.0267877075739925	0.0251440428967557	0.0223310065138934	0.0378136509052906	0.0381127032210318
"28"	0.0209057177716087	0.0241095358387892	0.0226238015557227	0.0268589806659402	0.0226238015557227	0.0268589806659402	0.02164375009067	0.0246541696933383	0.023327897962751	0.0271168711415384	0.04073137178674	0.0502574704809489	0.0243915696035678	0.0259516990110603	0.0275602104774572	0.0314962307326123	0.106911008035875	0.113207336309913
"29"	0.0309324317070668	0.0775384730314311	0.0573689025906013	0.0557295982923957	0.0573689025906013	0.0557295982923957	0.0301462642478509	0.0730379062103602	0.0575573299691339	0.0557645767510055	0.0571432600151419	0.0553508861575155	0.034324839082539	0.0668586490596897	0.0636146336274038	0.0616996689435348	0.062724867824245	0.0607820084466585
"30"	0.0465406049071473	0.0588389353251494	0.0588937473831107	0.060867983853082	0.0588937473831107	0.060867983853082	0.0441689788938802	0.0596051037929031	0.0593119927205896	0.0619804293860859	0.0889462803650461	0.0879068546114899	0.0521069327385157	0.0805160988325996	0.0739827496872383	0.0764978301435453	0.223803879242385	0.219431452295646
"31"	0.0460416484547684	0.10120866180316	0.0577462897817789	0.0868890848733443	0.0577462897817789	0.0868890848733443	0.045695059959775	0.106395158034944	0.0632604414164752	0.0909560536799785	0.0855859331417427	0.0733331475199871	0.054709195328501	0.125563555416268	0.0916917028042285	0.117847005973632	0.196266035267967	0.181548037910555
"32"	0.0463628684869508	0.0787193445020205	0.0619682477676011	0.0707175710708078	0.0619682477676011	0.0707175710708078	0.0440179982352668	0.0778766538344574	0.062872976294818	0.0714360082670582	0.0836587711184413	0.0783092535952089	0.0519481511025158	0.0898652772448903	0.0772555563184028	0.0843334943116622	0.183590791200922	0.177065788869909
"33"	0.00028467469813984	-0.0103441636372825	-0.00011088215668832	0.0004605518450383	-0.00011088215668832	0.0004605518450383	0.00019493103566702	-0.00976407440889524	-6.00972650050914e-05	0.00050552323706078	-6.36474115969584e-05	0.00050048738107733	0.00033735236009142	-0.00803906093093603	-7.46556142435537e-05	0.00049873706206603	-0.00013432061819658	0.00043802100549017
"34"	0.00052950068104924	0.00226428911505504	0.00045277752434176	0.0226381067729389	0.00045277752434176	0.0226381067729389	0.00066669921222649	0.00325361967720725	0.00065045263597027	0.0227727641332677	0.0506495192496198	0.0691968745315992	-3.33201503022953e-05	0.00448644603948567	0.00031556993915945	0.0223859452383708	0.147663010259709	0.159406627891078
"35"	0.00043639766301675	-0.022946879336559	0.00087654944509874	0.0069361241286521	0.00087654944509874	0.0069361241286521	0.00037944906683343	-0.0230703872122646	0.00128353673058242	0.00714879971816366	0.014539058611306	0.0183409343543845	0.00036130016924125	-0.0229976301292955	0.00191233719931751	0.007163980370123	0.0356639212654969	0.0368822546013373
"36"	0.000735822062634968	0.00965304405647103	0.000701293384488522	0.0142313285173249	0.000701293384488522	0.0142313285173249	0.000556643217724163	0.0094008592814334	0.000685697938393852	0.0142131370059476	0.0354354578568036	0.0463984526160297	0.000147896119402802	0.00889735347708119	0.000625995243088443	0.0139531589279594	0.104082737966006	0.110721168241547
"37"	-0.00057800211372121	-0.0640893598738622	-3.15926577323182e-06	0.00214047523060559	-3.15926577323182e-06	0.00214047523060559	-0.00053660996398161	-0.0603274408237795	0.0006800595434868	0.00276467486919794	0.0009386541494938	0.00300710413282688	-0.00065793355264493	-0.0517299847202894	-0.00087690886912104	0.00128584009961342	-0.00075487837188432	0.00138950962183766
"38"	0.00056360279235984	0.0215056399618926	0.00038803498350149	-0.00366440072690482	0.00038803498350149	-0.00366440072690482	0.00042038669934385	0.0296217438695591	0.00109984418869181	-0.0030912185904971	0.0669549669921402	0.0615394341944646	0.00090694437451975	0.0491549689584605	0.00118689388079285	-0.00205550323578096	0.210864303555837	0.205088573061107
"39"	0.00076396463503412	0.0889506717343269	-0.00047083534059086	-0.048483434927732	-0.00047083534059086	-0.048483434927732	0.00096857868887159	0.0943689503341615	-0.00166161820322897	-0.0495033989816266	0.0695607723450097	0.0323852420737313	0.00166908260521208	0.107687049561676	0.00034626982826589	-0.0454673003700966	0.196915968916739	0.179017253921536
"40"	0.000702273967403948	0.0545644976774378	0.000415174336443971	0.020821706246424	0.000415174336443971	0.020821706246424	0.000614839949679348	0.056482757321685	0.000749584728062528	0.021105620362484	0.0533078026443216	0.041922014280283	0.000719499395014399	0.0625267782088159	0.000682536303399121	0.0203745040898323	0.164692102789255	0.157938284913432
"41"	0.00661242677059683	0.0121742300248359	0.00758161843707778	0.00761705633506212	0.00758161843707778	0.00761705633506212	0.0064581321578626	0.0116071514250781	0.00724350902411311	0.00728501356266816	0.00724573728141149	0.00728713681088162	0.00677648646333878	0.0104949625387164	0.00759161064176927	0.00763967487879519	0.00757853855495831	0.0076206231260779
"42"	0.0127997168931551	0.0129152573181371	0.0130244329167531	0.0261936998127756	0.0130244329167531	0.0261936998127756	0.0136340640000025	0.0138602843756813	0.0137144110327965	0.0267541311102892	0.0521776281801636	0.0703574760251473	0.014394404044704	0.0148392694026877	0.0148185013011534	0.0271550680790975	0.148042652547976	0.159760241270399
"43"	0.00620728907122038	0.0237327192649198	0.0079423808584234	0.00964188225542225	0.0079423808584234	0.00964188225542225	0.0067727783933352	0.0240175356703643	0.00882920348519031	0.0102968948605228	0.015976277216876	0.0192076571841538	0.00876705412228558	0.0246210889589582	0.0125069569914014	0.0126282997452496	0.0359368892322381	0.0370884358759107
"44"	0.0104781445343653	0.0155686465221774	0.011170196741544	0.0186271651157221	0.011170196741544	0.0186271651157221	0.0110423654241209	0.0157791748365155	0.0117872646644976	0.0190060588214757	0.0372597653308473	0.0478462670685705	0.0120549542507998	0.0160580410692415	0.0132292488742472	0.0197569220285702	0.104659790512018	0.111261172124889
"45"	0.0151382620989402	0.0668652982646119	0.0293709399510072	0.0285383185184245	0.0293709399510072	0.0285383185184245	0.0153981263326509	0.0633835726463526	0.0295774956341736	0.0288113044638042	0.0292060448435606	0.0284844481325045	0.0159389372776004	0.0552540990727082	0.0298385552995658	0.0289451463257742	0.0287907148505288	0.0279558032427835
"46"	0.022138204264135	0.0342855237484432	0.0293035945007359	0.0311331917835172	0.0293035945007359	0.0311331917835172	0.0232368819860917	0.0402847811254843	0.0299312487800281	0.0315080808978299	0.0731739659290953	0.0690465744657725	0.0256446106755302	0.0573384868392293	0.0361568436849672	0.0379717041728189	0.213121344535399	0.207856641984013
"47"	0.0218808648044384	0.0920779953026671	0.0275762533633508	0.0595525557909601	0.0275762533633508	0.0595525557909601	0.0237907973815877	0.097638800250967	0.0308039225998212	0.0624695529986554	0.0744136136620409	0.0461602960744089	0.0278284257230014	0.111327790613892	0.0416896583993566	0.0685621507157317	0.198063515487743	0.1809481866415
"48"	0.0219764709540897	0.0620580115460645	0.0302904993373514	0.040514172559632	0.0302904993373514	0.040514172559632	0.02317148929734	0.0640327162176271	0.031972507727156	0.0420740947926766	0.0648003572549719	0.0544991868539767	0.0256103742089751	0.0704965849527978	0.0381410505661198	0.0470140044891557	0.17040483273289	0.163528858796636
